"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.012106667E-1,-4.518617159E-1,-6.235292432E-1,-7.941278994E-1,1.106167640E0
6.112726667E-1,-5.119541359E-1,-3.822526601E-1,-1.081387571E0,1.256030737E0
6.213346666E-1,1.113026270E-1,-1.887896365E-1,5.342688650E-1,5.774712302E-1
6.313966667E-1,-1.654908210E-2,-3.438247588E-1,1.445211854E0,1.485640145E0
6.414586667E-1,-6.568373224E-1,-3.658769479E-1,1.669930292E0,1.831384282E0
6.515206667E-1,-6.883187315E-1,-1.447516242E-1,7.537312406E-1,1.030944466E0
6.615826667E-1,-1.586694592E-1,-2.863746956E-1,6.730104285E-1,7.484179985E-1
6.716436667E-1,3.872128531E-1,2.338924268E-1,5.243800539E-1,6.925416246E-1
6.817056666E-1,4.538863143E-1,7.118365252E-1,5.157109720E-1,9.892834940E-1
6.917676667E-1,6.356508136E-3,1.741429460E-1,6.619773173E-1,6.845291371E-1
7.018296667E-1,-2.875578797E-1,-6.738986206E-1,1.064193249E-2,7.327633559E-1
7.118916667E-1,-9.198898137E-2,-8.635387346E-1,-3.941070127E-1,9.536673720E-1
7.219536667E-1,1.391675332E-1,-4.120641044E-1,-1.561750370E-1,4.621201907E-1
7.320156667E-1,4.395308152E-1,-1.846579939E-2,-9.348002136E-2,4.497408561E-1
7.420776667E-1,4.853139290E-1,1.166709557E-1,-3.460247737E-1,6.073506941E-1
7.521396667E-1,-2.639374673E-2,3.563234746E-2,-3.398559612E-1,3.427365875E-1
7.622016667E-1,-3.356430423E-1,-3.320078284E-2,-1.676110214E-1,3.766324446E-1
7.722636667E-1,-4.545262921E-1,-1.777261198E-3,-1.129775620E-1,4.683601588E-1
7.823256667E-1,-4.665695098E-1,3.608901501E-3,-3.030845761E-1,5.563815165E-1
7.923876667E-1,-2.561595011E-1,5.265008390E-2,-2.960901368E-1,3.950431501E-1
8.024496667E-1,1.627426296E-2,5.386843899E-1,-5.130241764E-1,7.440695727E-1
8.125116666E-1,4.115289380E-1,6.512611252E-1,-1.189433007E0,1.417126669E0
8.225736667E-1,4.743376820E-1,1.833318454E-1,-1.189830617E0,1.293948878E0
8.326356667E-1,1.761153580E-1,-4.904626948E-1,-4.938073021E-1,7.179247355E-1
8.426966667E-1,3.322466871E-1,-7.654736191E-1,-1.684208608E-1,8.512950775E-1
8.527586667E-1,5.315848468E-1,-7.402440530E-1,-5.112612408E-1,1.044955388E0
8.628206667E-1,5.638953911E-1,-6.762845770E-1,-7.331829554E-1,1.145816777E0
8.728826666E-1,6.756121472E-1,-5.164360267E-1,-7.852348691E-1,1.157476455E0
8.829446667E-1,8.093692517E-1,-1.173951334E-1,1.855976415E-1,8.386338221E-1
8.930066667E-1,5.740303700E-1,2.859437558E-1,8.514902544E-1,1.065978588E0
9.030686667E-1,7.557657062E-1,3.120828563E-1,6.429931623E-1,1.040200807E0
9.131306667E-1,6.370670823E-1,1.740672246E-1,7.023862553E-1,9.641059680E-1
9.231926667E-1,7.040516885E-1,2.650127703E-1,9.729322457E-1,1.229844585E0
9.332546667E-1,5.974084152E-1,3.621490556E-1,8.550705045E-1,1.104171328E0
9.433166667E-1,1.756986891E-1,3.347757541E-1,5.150794727E-1,6.389457708E-1
9.533786667E-1,-7.720871855E-2,1.073117562E-1,1.331890476E-1,1.876601226E-1
9.634406667E-1,4.849761061E-2,2.608783503E-1,6.837886012E-1,7.334687335E-1
9.735026667E-1,-4.964995064E-2,4.441542086E-1,1.083285577E0,1.171855674E0
9.835646666E-1,-1.765210086E-1,4.706195837E-1,6.093389279E-1,7.898964414E-1
9.936266667E-1,-2.781572380E-1,3.652517344E-1,3.796597123E-2,4.606752582E-1
1.003688667E0,-3.563605314E-1,2.306225176E-1,-9.594228387E-2,4.351832899E-1
1.013749667E0,-3.108530407E-1,1.259728526E-1,-9.570137858E-3,3.355448703E-1
1.023811667E0,-3.366674014E-1,-5.189973995E-2,2.220304728E-2,3.413671008E-1
1.033873667E0,-1.966254171E-1,-5.366428345E-2,-1.431719989E-1,2.490775607E-1
1.043935667E0,-1.112421083E-1,-4.249244705E-2,5.873645067E-2,1.327794614E-1
1.053997667E0,-1.251459832E-1,-1.539628892E-1,3.032751954E-1,3.624112753E-1
1.064059667E0,-6.498098463E-2,-4.406023175E-2,4.085227382E-1,4.159983895E-1
1.074121667E0,-7.771600105E-2,2.081594154E-1,4.460940224E-1,4.983673303E-1
1.084183667E0,-1.492156079E-1,2.730044523E-1,3.651586175E-1,4.797265310E-1
1.094242500E0,-1.633620691E-1,2.426246586E-1,2.281378895E-1,3.709458009E-1
1.104304500E0,-2.458280557E-1,1.225088158E-1,1.640588379E-1,3.199299068E-1
1.114366500E0,-2.822123551E-1,-8.197503984E-3,2.434558403E-1,3.728025733E-1
1.124428500E0,-8.264045298E-2,-1.668225244E-1,2.858925927E-1,3.411653172E-1
1.134490500E0,1.609475344E-2,-1.941594270E-1,2.381190866E-1,3.076647910E-1
1.144552500E0,4.738203496E-2,-1.882891148E-2,2.807745248E-1,2.853662890E-1
1.154614500E0,1.327962609E-1,9.471042171E-2,4.250686044E-1,4.552891711E-1
1.164675500E0,7.957695052E-2,4.473821640E-2,4.144430441E-1,4.243784111E-1
1.174737500E0,-4.760218263E-3,2.049741447E-3,2.355995214E-1,2.356565204E-1
1.184799500E0,-9.072379008E-2,-1.922959194E-2,7.130504072E-2,1.169828711E-1
1.194861500E0,-1.640766719E-1,-2.878876626E-3,-6.985376179E-2,1.783507506E-1
1.204923500E0,-2.300526334E-1,2.584323138E-2,-1.716777599E-1,2.882105827E-1
1.214985500E0,-1.247334621E-1,6.597676545E-2,-7.898418903E-2,1.617092213E-1
1.225047500E0,3.652477875E-2,8.703609735E-2,1.580864918E-1,1.841213746E-1
1.235109500E0,1.525988799E-1,1.052605529E-1,3.294303757E-1,3.780086964E-1
1.245171500E0,1.875332160E-1,1.232614987E-1,4.157282621E-1,4.724321031E-1
1.255233500E0,5.283748716E-2,1.352230015E-1,4.694168115E-1,4.913544577E-1
1.265295500E0,-1.646727955E-1,1.153921697E-1,3.111923254E-1,3.705039079E-1
1.275357500E0,-1.015932523E-1,1.615112060E-1,1.053972316E-1,2.179808134E-1
1.285419500E0,3.689446896E-2,2.245465297E-1,-2.087455988E-3,2.275669205E-1
