"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.150924583E-1,-8.159198874E-1,1.657393277E-1,1.252154920E-1,8.419463800E-1
6.251114583E-1,-5.322591770E-1,1.254477434E0,4.228601110E-1,1.426823092E0
6.351314583E-1,2.410883027E-1,1.796034853E0,8.271518040E-1,1.991995198E0
6.451504583E-1,6.880377728E-1,1.659907579E0,1.048461900E0,2.080375328E0
6.551694583E-1,1.102045784E0,1.270518685E0,1.268077472E0,2.106357784E0
6.651884583E-1,1.213089672E0,7.300891936E-1,1.527727761E0,2.082923161E0
6.752074583E-1,1.208441135E0,1.972107965E-1,1.754064124E0,2.139150071E0
6.852264583E-1,1.041073358E0,-1.643014973E-1,1.409529513E0,1.760000615E0
6.952464583E-1,5.792649436E-1,-3.173014963E-1,1.062547550E0,1.251093686E0
7.052654583E-1,9.677317321E-2,-4.910637885E-1,6.946351862E-1,8.561698040E-1
7.152844583E-1,-2.505268782E-1,-5.119751859E-1,3.295084360E-1,6.583753618E-1
7.253034583E-1,-4.391931385E-1,-6.323062062E-1,1.340868875E-1,7.814608402E-1
7.353224583E-1,-5.000720090E-1,-6.931523323E-1,8.360787481E-2,8.587912707E-1
7.453424583E-1,-5.830399060E-1,-8.415312767E-1,1.603443941E-1,1.036253225E0
7.553614583E-1,-6.279465222E-1,-9.980419439E-1,3.129160845E-1,1.219967636E0
7.653804583E-1,-5.736545402E-1,-1.122503437E0,4.656599754E-1,1.343849959E0
7.753994583E-1,-5.492897773E-1,-1.264013658E0,6.119812846E-1,1.507969124E0
7.854184583E-1,-5.430244857E-1,-1.469173159E0,5.027330768E-1,1.645018513E0
7.954374583E-1,-5.414749736E-1,-1.675809082E0,2.302911267E-1,1.776109577E0
8.054574583E-1,-5.953330922E-1,-1.849414669E0,-3.056924343E-3,1.942875563E0
8.154764583E-1,-7.311574799E-1,-1.931003208E0,-1.948268867E-1,2.073962913E0
8.254954583E-1,-7.940489620E-1,-1.860293999E0,-2.874537992E-1,2.042997113E0
8.355144583E-1,-7.602017695E-1,-1.665489916E0,-2.513884655E-1,1.847960917E0
8.455334583E-1,-6.014206284E-1,-1.332388659E0,-1.142613181E-1,1.466295318E0
8.555524583E-1,-3.170278466E-1,-9.196606028E-1,-8.299099356E-2,9.763041457E-1
8.655724583E-1,2.852622628E-2,-4.876963770E-1,-1.284519258E-1,5.051350305E-1
8.755914583E-1,3.327849233E-1,-1.123513252E-1,-1.719072631E-1,3.910508056E-1
8.856104583E-1,5.700093859E-1,1.315465647E-1,-1.801375115E-1,6.120986210E-1
8.956294583E-1,7.029394019E-1,2.206885368E-1,-1.214244497E-1,7.467068568E-1
9.056484583E-1,8.221079957E-1,2.212551320E-1,4.905682370E-2,8.527731011E-1
9.156684583E-1,8.882774270E-1,1.100539541E-1,2.335518265E-1,9.250378996E-1
9.256874583E-1,8.700230044E-1,-1.234891015E-1,3.146328270E-1,9.333720599E-1
9.357064583E-1,7.162657911E-1,-4.960187191E-1,2.661025451E-1,9.109784946E-1
9.457254583E-1,3.165021819E-1,-9.827386111E-1,2.134828667E-1,1.054288264E0
9.557444583E-1,-3.214389861E-1,-1.579392005E0,1.066640308E-1,1.615295435E0
9.657634583E-1,-1.099124515E0,-2.075055213E0,-1.234662974E-1,2.351419308E0
9.757834583E-1,-1.837931322E0,-2.309044996E0,-4.215898034E-1,2.981177335E0
9.858024583E-1,-2.445735941E0,-2.368397158E0,-8.529011875E-1,3.509753528E0
9.958214583E-1,-2.978786246E0,-2.497447547E0,-1.307797316E0,4.101310226E0
1.005840458E0,-3.405190355E0,-2.762804133E0,-1.626807661E0,4.677062240E0
1.015859458E0,-3.755566626E0,-3.107046676E0,-1.743269140E0,5.176582562E0
1.025879458E0,-3.994761600E0,-3.434957360E0,-1.704262218E0,5.537288327E0
1.035898458E0,-3.978543763E0,-3.676157929E0,-1.596300106E0,5.647222470E0
1.045917458E0,-3.632855204E0,-3.827259922E0,-1.532915119E0,5.495032685E0
1.055936458E0,-3.148097053E0,-3.879702430E0,-1.358219465E0,5.177583038E0
1.065955458E0,-2.725090177E0,-3.840560583E0,-1.177237177E0,4.854061128E0
1.075974458E0,-2.286740792E0,-3.590575742E0,-1.342334919E0,4.463550228E0
1.085994458E0,-1.664012325E0,-2.965157556E0,-2.124922607E0,4.009537683E0
1.096013458E0,-8.813964236E-1,-1.747352105E0,-3.170952065E0,3.726263012E0
1.106032458E0,-2.878701210E-2,-7.533552647E-3,-4.347920562E0,4.348022385E0
1.116051458E0,9.681059539E-1,2.175807416E0,-5.346555998E0,5.852950375E0
1.126070458E0,2.389824280E0,5.690198032E0,-5.189251864E0,8.063370799E0
1.136089458E0,4.206547751E0,1.028519152E1,-3.310159067E0,1.159471266E1
1.146109458E0,5.589466878E0,1.333711766E1,-1.406202155E0,1.452922063E1
1.156128458E0,6.081932244E0,1.304931771E1,-8.325742194E-1,1.442108777E1
1.166147458E0,6.393571297E0,1.027996528E1,-1.601311754E0,1.221145525E1
1.176166458E0,7.723083710E0,7.676515315E0,-2.591750271E0,1.119339443E1
1.186185458E0,1.065522672E1,5.880418482E0,-1.627943190E0,1.227857390E1
1.196205458E0,1.561961104E1,3.608282573E0,3.589977572E0,1.642802152E1
1.206224458E0,2.476329041E1,-2.792835141E0,2.912708850E1,3.833285490E1
1.216243458E0,2.518110905E1,-8.492453329E0,1.632012268E1,3.118583686E1
1.226262458E0,1.442711585E1,-4.513125454E0,-1.010856234E1,1.818496647E1
1.236281458E0,8.811891398E0,1.589258304E0,6.873928249E-1,8.980405384E0
1.246300458E0,9.248742726E0,5.871965747E0,6.752357619E0,1.286909310E1
1.256320458E0,7.130049743E0,6.585404994E0,6.392586626E0,1.162197625E1
1.266339458E0,4.995193886E0,5.286740152E0,2.768885530E0,7.782564518E0
1.276358458E0,4.037425810E0,4.321426536E0,-3.640760055E-1,5.925207659E0
1.286377458E0,3.102947193E0,3.174416540E0,-1.854597934E0,4.810897541E0
1.296396458E0,1.868904608E0,1.677648909E0,-2.274918014E0,3.388592963E0
1.306416458E0,7.600474030E-1,2.837323388E-1,-1.962708858E0,2.123770740E0
1.316435458E0,-8.720069647E-2,-7.786924195E-1,-1.228519889E0,1.457129700E0
1.326454458E0,-7.316351974E-1,-1.507567439E0,-6.421505785E-1,1.794549250E0
1.336473458E0,-1.277061719E0,-2.049304660E0,-2.394616073E-1,2.426495021E0
1.346492458E0,-1.839698351E0,-2.561537123E0,-2.658802047E-1,3.164909910E0
1.356511458E0,-2.506633523E0,-3.121965262E0,-7.203834003E-1,4.068025437E0
1.366531458E0,-3.260943053E0,-3.887399120E0,-1.420450650E0,5.269089253E0
1.376550458E0,-4.114547076E0,-4.812356130E0,-2.262352932E0,6.723578657E0
1.386569458E0,-5.130536463E0,-5.796798036E0,-2.769253027E0,8.221559110E0
1.396588458E0,-6.182327768E0,-6.845569253E0,-3.385504534E0,9.825713001E0
1.406607458E0,-7.417887120E0,-8.020353815E0,-4.055910612E0,1.165339159E1
1.416626458E0,-8.530842639E0,-9.227572882E0,-4.633013256E0,1.339358762E1
1.426646458E0,-9.412743677E0,-9.859357517E0,-5.321169727E0,1.463289177E1
1.436664958E0,-1.016185971E1,-1.049527730E1,-5.757150990E0,1.570219812E1
1.446683958E0,-1.090074429E1,-1.085228373E1,-6.138299403E0,1.656131057E1
1.456702958E0,-1.143197435E1,-1.056205718E1,-6.512568567E0,1.687188901E1
1.466721958E0,-1.178143203E1,-9.738893765E0,-6.873019592E0,1.675967156E1
1.476741958E0,-1.169181409E1,-8.643168236E0,-7.377064784E0,1.630410865E1
1.486760958E0,-1.140742423E1,-7.615236495E0,-7.730802619E0,1.574441055E1
1.496779958E0,-1.101920654E1,-6.723260704E0,-7.614978633E0,1.498709601E1
1.506798958E0,-1.043057669E1,-5.915502945E0,-7.031157539E0,1.390062162E1
1.516817958E0,-9.757189702E0,-5.207172410E0,-6.044940419E0,1.260391606E1
1.526836958E0,-9.024717184E0,-4.661452358E0,-4.841974324E0,1.125252744E1
1.536856958E0,-8.094119949E0,-4.353029859E0,-3.746498472E0,9.924711457E0
1.546875958E0,-7.110577345E0,-4.165826572E0,-2.930910706E0,8.746694163E0
1.556894958E0,-6.245589378E0,-4.032886031E0,-2.639297198E0,7.889071309E0
1.566913958E0,-5.275484846E0,-4.071699849E0,-2.885339846E0,7.261863814E0
1.576932958E0,-4.190108889E0,-4.003557567E0,-3.052270544E0,6.549949708E0
1.586952958E0,-3.218560680E0,-3.595288598E0,-3.066488049E0,5.717392929E0
1.596971958E0,-2.156273623E0,-2.566087427E0,-3.461619494E0,4.818415729E0
1.606990958E0,-1.121246871E0,-8.206672418E-1,-3.215663384E0,3.503024446E0
1.617009958E0,-8.051206648E-2,1.917363408E0,-1.360366416E-1,1.923868655E0
1.627028958E0,2.341899916E0,5.649016092E0,6.061875125E0,8.610586975E0
1.637047958E0,9.882346430E0,1.106519606E1,1.297327467E1,1.970799813E1
1.647067958E0,2.907451502E1,1.175220881E1,2.832511715E1,4.225818378E1
1.657086958E0,3.202504108E1,3.923575258E-1,1.222343475E1,3.428074617E1
1.667105958E0,1.518179258E1,1.749679881E0,-1.242604896E1,1.969657073E1
1.677124958E0,7.862494780E0,4.643489127E0,-5.492684349E-1,9.147814561E0
1.687143958E0,1.144759110E1,5.781523354E0,7.145746593E0,1.468111197E1
1.697163958E0,1.588214868E1,7.153398260E0,9.150159840E0,1.967585268E1
1.707182958E0,1.744931007E1,6.549983146E0,7.323471544E0,2.002533237E1
1.717201958E0,1.410983423E1,5.398826598E0,7.949135313E0,1.707113068E1
1.727220958E0,1.162704331E1,5.333887421E0,9.456215386E0,1.590781257E1
1.737239958E0,1.153513678E1,6.084372872E0,6.052227804E0,1.437735842E1
1.747258958E0,1.154029636E1,6.129645524E0,4.208340215E0,1.372811428E1
1.757278958E0,1.165178405E1,4.676092032E0,4.850212174E0,1.345936352E1
1.767297958E0,1.224780010E1,1.826834184E0,5.782152514E0,1.366671936E1
1.777316958E0,9.899123261E0,1.223181674E0,5.875337251E0,1.157619983E1
1.787335958E0,6.032284121E0,2.612020229E0,1.755223042E0,6.803815791E0
1.797354958E0,2.507427574E0,3.757001825E0,-8.768239009E-1,4.601203746E0
1.807373958E0,-9.703045070E-2,3.860064556E0,-2.078125586E0,4.384987940E0
1.817393958E0,-2.109833282E0,3.109199036E0,-2.057795402E0,4.284044472E0
1.827412958E0,-3.818982604E0,1.899020400E0,-1.578150056E0,4.547687787E0
1.837431958E0,-4.917592564E0,5.076818678E-1,-1.654740395E0,5.213312121E0
1.847450958E0,-4.758999703E0,-1.250191717E0,-1.562500568E0,5.162602592E0
1.857469958E0,-4.862854439E0,-2.776972522E0,-1.426299620E0,5.778690188E0
1.867489958E0,-5.594665638E0,-3.966344425E0,-1.498089395E0,7.019718194E0
1.877508958E0,-6.095060998E0,-5.202974110E0,-2.024832893E0,8.265631034E0
1.887527958E0,-7.117344913E0,-6.296367184E0,-3.042368869E0,9.977817730E0
1.897546958E0,-7.911099760E0,-7.641206903E0,-4.512144291E0,1.188835516E1
1.907565958E0,-8.241844590E0,-8.895559791E0,-6.098804970E0,1.357403434E1
1.917584958E0,-8.325880188E0,-9.679128789E0,-6.964242003E0,1.454326242E1
1.927604958E0,-8.265556803E0,-9.875812751E0,-6.900880405E0,1.461072405E1
1.937623958E0,-8.496363947E0,-9.604599593E0,-6.068523409E0,1.418673712E1
1.947642958E0,-9.141076775E0,-8.903048320E0,-5.259203274E0,1.380154966E1
1.957661958E0,-9.880120980E0,-8.187955481E0,-5.044430366E0,1.378788175E1
1.967680958E0,-1.037667004E1,-7.537633418E0,-5.760617219E0,1.405972651E1
1.977700958E0,-1.029429096E1,-6.828293070E0,-7.407189054E0,1.440362671E1
1.987719958E0,-9.584415590E0,-6.139312726E0,-9.062009556E0,1.454895873E1
1.997738958E0,-8.603253973E0,-5.524876195E0,-9.934912899E0,1.425632246E1
2.007757958E0,-7.208566155E0,-5.291000433E0,-9.896530606E0,1.333789450E1
2.017776958E0,-3.944515307E0,-6.352625000E0,-9.360040968E0,1.198020919E1
2.027796958E0,-6.103697920E-1,-7.622296423E0,-8.655360265E0,1.154933831E1
2.037815958E0,-1.973755125E0,-6.604444697E0,-6.290171474E0,9.331701679E0
2.047834958E0,-4.031444108E0,-5.055332499E0,-2.779417242E0,7.038045786E0
2.057853958E0,-4.144590070E0,-4.822671204E0,-7.885139877E-1,6.407615679E0
2.067872958E0,-3.301918586E0,-4.651241950E0,4.642396867E-1,5.722956973E0
2.077892958E0,-3.230380241E0,-3.221559132E0,1.435837598E0,4.782826502E0
2.087911958E0,-3.361787642E0,-1.125303084E0,1.588606632E0,3.884790112E0
2.097930958E0,-2.627669132E0,1.300651141E0,1.385203634E0,3.242703744E0
2.107949958E0,-8.856689841E-1,4.224651316E0,1.901300522E0,4.716675944E0
2.117968958E0,1.358024606E0,7.384632250E0,3.582833444E0,8.319478336E0
2.127987958E0,3.769122811E0,9.488732337E0,5.982571678E0,1.183357478E1
2.138007958E0,6.099904246E0,1.003504179E1,8.267901537E0,1.436207128E1
2.148026958E0,8.871796122E0,9.344221911E0,8.805260655E0,1.560627645E1
2.158045958E0,1.177997607E1,8.820014350E0,8.162093831E0,1.682796081E1
2.168064958E0,1.343980179E1,9.150589610E0,8.363141570E0,1.828397384E1
2.178083958E0,1.388611625E1,9.405465063E0,9.791739146E0,1.942074028E1
2.188103958E0,1.376877316E1,9.311693265E0,1.118964352E1,2.003733684E1
2.198122958E0,1.338606822E1,9.192371475E0,1.169469326E1,2.001130596E1
2.208141958E0,1.290200530E1,9.225493028E0,1.099837291E1,1.930118310E1
2.218160958E0,1.239710173E1,9.134006322E0,9.955996789E0,1.833685019E1
2.228179958E0,1.126207181E1,8.587758851E0,8.825962138E0,1.668776411E1
2.238198958E0,9.636554042E0,7.557885250E0,7.545078678E0,1.438447133E1
2.248218958E0,8.119874010E0,6.368292614E0,6.283264743E0,1.208167706E1
2.258237958E0,6.658148450E0,5.268119693E0,5.102653431E0,9.905609417E0
2.268256958E0,5.001868483E0,4.427722777E0,4.138038849E0,7.857912116E0
2.278275958E0,3.355022998E0,3.712364473E0,3.092309353E0,5.882194016E0
2.288294958E0,1.844787768E0,3.028127391E0,1.880200260E0,4.013471118E0
2.298314958E0,3.778716338E-1,2.074161758E0,9.282443154E-1,2.303599679E0
2.308333958E0,-1.142097457E0,7.352867836E-1,1.798077285E-2,1.358439017E0
2.318352958E0,-2.486952379E0,-8.989404094E-1,-9.302388006E-1,2.803278478E0
2.328371958E0,-3.603937215E0,-2.601568331E0,-1.906120967E0,4.836302138E0
2.338390958E0,-4.528686064E0,-4.312184134E0,-2.845264492E0,6.870186279E0
2.348410958E0,-5.327197037E0,-5.719160460E0,-3.732340901E0,8.661304361E0
2.358429958E0,-6.048577972E0,-6.533575859E0,-4.468586043E0,9.961986259E0
2.368448958E0,-6.922531475E0,-6.942226067E0,-5.129356495E0,1.106463930E1
2.378467958E0,-7.914760702E0,-7.438984458E0,-5.665690012E0,1.225079467E1
2.388486958E0,-8.853401366E0,-8.149455074E0,-6.390208563E0,1.362465043E1
2.398505958E0,-9.604276242E0,-8.852918386E0,-7.511200495E0,1.506766136E1
2.408525958E0,-9.943594844E0,-9.265351158E0,-8.733708277E0,1.615547804E1
2.418544958E0,-1.027061558E1,-9.072740366E0,-9.615287719E0,1.674078613E1
2.428563958E0,-1.006408842E1,-8.594788958E0,-1.038037367E1,1.681988200E1
2.438583333E0,-8.986892130E0,-8.251919927E0,-1.034298306E1,1.599486515E1
2.448602333E0,-7.907121899E0,-7.817191138E0,-9.029413083E0,1.432345470E1
2.458622333E0,-7.247120941E0,-6.941263615E0,-7.214435005E0,1.235920608E1
2.468641333E0,-6.765021518E0,-6.092374787E0,-5.537452971E0,1.065579336E1
2.478660333E0,-6.327168562E0,-5.347623115E0,-4.344313415E0,9.354314194E0
2.488679333E0,-5.904202616E0,-4.739662961E0,-3.739209040E0,8.444270114E0
2.498698333E0,-5.545990491E0,-4.194841041E0,-3.556646104E0,7.810533490E0
2.508718333E0,-5.289233989E0,-3.827171044E0,-3.540946037E0,7.427081071E0
2.518737333E0,-5.085143943E0,-3.688945790E0,-3.595583882E0,7.238455182E0
2.528756333E0,-4.901693400E0,-3.726997131E0,-3.711511657E0,7.189744403E0
2.538775333E0,-4.643278627E0,-3.864148251E0,-3.844194628E0,7.160273072E0
2.548794333E0,-4.270606923E0,-4.047193583E0,-3.925363337E0,7.072929854E0
2.558814333E0,-3.828890710E0,-4.057060760E0,-3.897245831E0,6.805047476E0
