"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.157985417E-1,9.511022508E-2,-1.583527740E0,-3.218202245E-1,1.618695251E0
6.258175417E-1,9.305022177E-1,-1.824433610E0,3.805625224E-1,2.083079501E0
6.358355417E-1,8.844559792E-1,-9.981711674E-1,4.581474727E-1,1.410144377E0
6.458545417E-1,5.680192861E-1,-1.671227789E-1,1.282867328E-1,6.058328304E-1
6.558725417E-1,4.151566967E-1,2.979957443E-1,-9.031375408E-2,5.189538714E-1
6.658915417E-1,2.608466291E-1,5.394606078E-1,1.643534462E-2,5.994404323E-1
6.759095417E-1,5.170488149E-2,5.864511716E-1,3.838545048E-1,7.028105380E-1
6.859285417E-1,-8.483929843E-2,5.082066554E-1,6.657598811E-1,8.418479260E-1
6.959465417E-1,-1.526748937E-1,3.806841445E-1,7.144303501E-1,8.237965563E-1
7.059655417E-1,-1.951946765E-1,1.718853360E-1,6.839160705E-1,7.317012518E-1
7.159845417E-1,-1.947461951E-1,-2.705038905E-2,6.618849313E-1,6.904704674E-1
7.260025417E-1,-5.444664091E-2,-1.143113118E-1,6.174379063E-1,6.302865069E-1
7.360215417E-1,1.794124568E-1,-6.629806995E-2,6.235119939E-1,6.521897502E-1
7.460395417E-1,4.512021500E-1,1.619795680E-2,5.944583488E-1,7.464760427E-1
7.560585417E-1,6.897913527E-1,5.520180881E-2,5.523572266E-1,8.854139460E-1
7.660765417E-1,8.692198893E-1,7.750601292E-2,5.445418382E-1,1.028628316E0
7.760955417E-1,1.026735108E0,2.876830101E-4,4.759493208E-1,1.131685831E0
7.861135417E-1,1.013725930E0,-1.136277723E-1,4.731297934E-1,1.124456906E0
7.961325417E-1,8.617544568E-1,-2.378489453E-1,6.126361728E-1,1.083750868E0
8.061505417E-1,6.497896734E-1,-2.962731546E-1,8.677127695E-1,1.123801518E0
8.161695417E-1,5.143900859E-1,-3.170225841E-1,1.047313507E0,1.209117885E0
8.261875417E-1,5.365261826E-1,-2.967251444E-1,1.081913821E0,1.243560883E0
8.362065417E-1,6.283809704E-1,-2.037778044E-1,1.090767674E0,1.275210632E0
8.462255417E-1,7.665764040E-1,-9.323385358E-2,1.144683681E0,1.380808699E0
8.562435417E-1,8.110798547E-1,5.832714558E-2,1.237887129E0,1.481086469E0
8.662624167E-1,7.270123887E-1,1.404074353E-1,1.261132150E0,1.462434805E0
8.762804167E-1,5.933728132E-1,4.679702103E-2,1.173288333E0,1.315631699E0
8.862994167E-1,4.773123068E-1,-1.508213264E-1,1.080874186E0,1.191160407E0
8.963174167E-1,4.856942904E-1,-3.531706560E-1,1.097000806E0,1.250615538E0
9.063364167E-1,5.868455663E-1,-4.397223115E-1,1.187239643E0,1.395450250E0
9.163544167E-1,7.614530736E-1,-3.887597340E-1,1.286866915E0,1.544982644E0
9.263734167E-1,9.044075561E-1,-1.838972712E-1,1.405568901E0,1.681486001E0
9.363914167E-1,9.359015366E-1,6.697342336E-2,1.517904439E0,1.784497411E0
9.464104167E-1,9.754398242E-1,2.320052379E-1,1.588675629E0,1.878616388E0
9.564284167E-1,8.477012587E-1,3.748673344E-1,1.658572222E0,1.899995989E0
9.664474167E-1,6.644515666E-1,3.708725166E-1,1.676027184E0,1.840681783E0
9.764664167E-1,5.558447984E-1,2.024048781E-1,1.629380436E0,1.733439292E0
9.864844167E-1,4.865593860E-1,-5.860605776E-2,1.477979650E0,1.557112248E0
9.965034167E-1,4.295925951E-1,-3.436081195E-1,1.431751564E0,1.533795579E0
1.006521417E0,3.310980016E-1,-3.436525583E-1,1.285133801E0,1.370872661E0
