"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.483200083E0;-1.283482547E0;6.239686614E-1;-5.437144572E-1;1.527183600E0
2.493218083E0;-1.274828668E0;7.311925632E-1;-4.619008005E-1;1.540513890E0
2.503237083E0;-1.265060894E0;8.023379749E-1;-4.508038084E-1;1.564400641E0
2.513255083E0;-1.219652002E0;8.412704909E-1;-4.188699710E-1;1.539720461E0
2.523273083E0;-1.172936842E0;8.480573541E-1;-3.590745896E-1;1.491280212E0
2.533291083E0;-1.065739837E0;7.417666680E-1;-3.382836449E-1;1.341810350E0
2.543309083E0;-9.089496732E-1;5.247063285E-1;-3.654855499E-1;1.111344198E0
2.553327083E0;-6.834681737E-1;1.921588022E-1;-4.017505661E-1;8.157556418E-1
2.563345083E0;-4.544163644E-1;-1.415353632E-1;-4.183014755E-1;6.336423405E-1
2.573363083E0;-2.575464606E-1;-4.516985786E-1;-4.672391622E-1;6.990523728E-1
2.583382083E0;-7.067821920E-2;-7.430863845E-1;-4.938605118E-1;8.950256927E-1
2.593400083E0;7.656928897E-2;-9.650940531E-1;-4.663984787E-1;1.074614781E0
2.603418083E0;1.668596542E-1;-1.108960701E0;-4.475406966E-1;1.207447165E0
2.613436083E0;2.188601124E-1;-1.124960437E0;-4.062353805E-1;1.215920606E0
2.623454083E0;2.625423217E-1;-9.996271241E-1;-2.853955793E-1;1.072209632E0
2.633472083E0;2.849973840E-1;-8.038816398E-1;-2.246710753E-1;8.820012992E-1
2.643490083E0;3.405447632E-1;-6.719965214E-1;-1.757463256E-1;7.735869902E-1
2.653508083E0;5.052450407E-1;-7.978677785E-1;-7.436152652E-2;9.473094425E-1
2.663527083E0;7.867960757E-1;-1.318284005E0;4.303316832E-2;1.535829625E0
2.673545083E0;1.096648804E0;-2.048715261E0;1.643032515E-1;2.329563989E0
2.683563083E0;1.387809153E0;-2.691634163E0;2.520826761E-1;3.038824508E0
2.693581083E0;1.577679355E0;-3.147728094E0;3.014479405E-1;3.533855566E0
2.703599083E0;1.637746047E0;-3.447996651E0;3.941070127E-1;3.837474867E0
