"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.781630375E0,3.345045894E-2,-3.022833906E0,-1.072439577E1,1.114232060E1
7.791554375E0,-3.175275642E-2,-2.960278639E0,-1.062945921E1,1.103402288E1
7.801477375E0,-8.210071843E-2,-2.900131255E0,-1.069255417E1,1.107917942E1
7.811400375E0,-1.656861363E-1,-2.804745626E0,-1.055036743E1,1.091807230E1
7.821323375E0,-2.358658438E-1,-2.733408426E0,-1.006316923E1,1.043046161E1
7.831246375E0,-2.222773349E-1,-2.665438929E0,-9.358115480E0,9.732846307E0
7.841169375E0,-9.529576454E-2,-2.601643468E0,-8.566651572E0,8.953499270E0
7.851093375E0,1.077735400E-1,-2.526155037E0,-7.746788907E0,8.148976180E0
7.861016375E0,2.697396412E-1,-2.445059857E0,-7.050515916E0,7.467318920E0
7.870939375E0,3.670482914E-1,-2.426291025E0,-6.524598044E0,6.970795667E0
7.880862375E0,3.672440635E-1,-2.487366070E0,-6.040961389E0,6.543322755E0
7.890785375E0,2.772234011E-1,-2.532656848E0,-5.317914582E0,5.896729519E0
7.900709375E0,3.396159695E-2,-2.540679520E0,-4.409359011E0,5.089071890E0
7.910632375E0,-2.435762747E-1,-2.631617757E0,-3.806378345E0,4.633924636E0
7.920555375E0,-4.812588850E-1,-2.785483144E0,-3.500676556E0,4.499473614E0
7.930478375E0,-6.177471509E-1,-2.851843487E0,-3.066556461E0,4.233012089E0
7.940401375E0,-5.108554441E-1,-2.833042350E0,-2.079621304E0,3.551327499E0
7.950325375E0,-6.013576247E-2,-3.023802205E0,5.650749207E-2,3.024927963E0
7.960248375E0,9.235297054E-2,-3.285726476E0,3.791060979E0,5.017635987E0
7.970171375E0,-2.446997624E-1,-3.410779708E0,8.264331227E0,8.943850782E0
7.980094375E0,-9.642601671E-1,-3.443370334E0,1.245321045E1,1.295642880E1
7.990017375E0,-1.797991331E0,-3.182757009E0,1.571841963E1,1.613788805E1
7.999941375E0,-2.264001555E0,-2.479625233E0,1.783068418E1,1.814407735E1
8.009864375E0,-2.172907782E0,-1.801502584E0,1.903176309E1,1.923993103E1
8.019787375E0,-1.761929213E0,-1.174829439E0,1.994754699E1,2.005964231E1
8.029710375E0,-1.247615434E0,-2.053439811E-1,2.090086299E1,2.093907315E1
8.039633375E0,-8.769727126E-1,7.697122657E-1,2.149773273E1,2.152937646E1
8.049557375E0,-6.622383224E-1,1.600850994E0,2.128655002E1,2.135693084E1
8.059480375E0,-4.853216035E-1,2.340350989E0,2.007993029E1,2.022168094E1
8.069403375E0,-1.808891711E-1,2.585744011E0,1.791678560E1,1.810331459E1
8.079326375E0,4.016711902E-2,2.365118771E0,1.550540790E1,1.568480393E1
8.089249375E0,7.905771777E-2,1.845454496E0,1.328085108E1,1.340868964E1
8.099172375E0,-2.788361728E-2,1.336399848E0,1.138601641E1,1.146421003E1
8.109096375E0,-1.511370029E-1,6.179469795E-1,1.000664888E1,1.002685009E1
8.119019375E0,-2.273188408E-1,-1.551799871E-1,9.149156458E0,9.153295503E0
8.128942375E0,-2.231997697E-1,-8.350791666E-1,8.455942730E0,8.500008400E0
8.138865375E0,-1.845515746E-1,-1.557557917E0,7.771869954E0,7.928556522E0
8.148788375E0,-2.186489183E-1,-2.068722532E0,7.031446391E0,7.332711546E0
8.158712375E0,-2.366347709E-1,-2.362036265E0,6.011146436E0,6.462901269E0
8.168635375E0,5.474671271E-2,-2.545811329E0,4.633722523E0,5.287299589E0
8.178558375E0,4.344777611E-1,-2.817591375E0,3.033400995E0,4.162825203E0
8.188481375E0,5.879362913E-1,-3.076631506E0,1.354630297E0,3.412675454E0
8.198404375E0,6.193751619E-1,-3.124993827E0,-2.848862869E-1,3.198495304E0
8.208328375E0,5.879355970E-1,-3.082154494E0,-1.848751595E0,3.641871367E0
8.218251375E0,4.838817997E-1,-3.047549210E0,-3.219188086E0,4.459245420E0
8.228174375E0,3.687471634E-1,-2.993767690E0,-4.282669728E0,5.238308835E0
8.238097375E0,3.030289545E-1,-2.964452382E0,-5.033402517E0,5.849354269E0
8.248020375E0,3.251136322E-1,-2.978038387E0,-5.614607567E0,6.363821936E0
8.257943375E0,4.260484515E-1,-2.832918973E0,-6.111234981E0,6.749380726E0
8.267867375E0,5.349530623E-1,-2.705823017E0,-6.546796998E0,7.104097685E0
8.277790375E0,5.901135752E-1,-2.689626522E0,-6.986330445E0,7.509403301E0
8.287713375E0,4.884501562E-1,-2.738387623E0,-7.440837441E0,7.943765615E0
8.297636375E0,3.325842176E-1,-2.737533929E0,-7.881881808E0,8.350375148E0
8.307559375E0,3.567803615E-1,-2.669770547E0,-8.245360520E0,8.674153395E0
8.317483375E0,4.688365119E-1,-2.589691174E0,-8.680801501E0,9.070976946E0
8.327406375E0,6.337564619E-1,-2.545424536E0,-9.131642293E0,9.500932811E0
8.337329375E0,7.935292176E-1,-2.532255437E0,-9.427883872E0,9.794233024E0
8.347252375E0,8.645083492E-1,-2.510793816E0,-9.628789524E0,9.988245491E0
8.357175375E0,9.041583916E-1,-2.509133792E0,-9.810275989E0,1.016635479E1
8.367099375E0,9.123150381E-1,-2.536245869E0,-1.000542564E1,1.036211388E1
8.377022375E0,8.742058101E-1,-2.582287430E0,-1.023257243E1,1.058952231E1
8.386945375E0,7.771570138E-1,-2.579002172E0,-1.043848914E1,1.078041190E1
8.396868375E0,6.729915713E-1,-2.584729812E0,-1.060258307E1,1.093382429E1
8.406791375E0,5.853317953E-1,-2.553674957E0,-1.060129434E1,1.092022485E1
8.416715375E0,4.721923386E-1,-2.478971222E0,-1.036582229E1,1.066857702E1
8.426638375E0,3.320964868E-1,-2.428352754E0,-9.985432842E0,1.028183127E1
8.436561375E0,1.666012073E-1,-2.406167833E0,-9.611641395E0,9.909644288E0
8.446484375E0,2.548128873E-2,-2.389150096E0,-9.303863844E0,9.605757123E0
8.456407375E0,-8.168651629E-2,-2.482733321E0,-9.174426954E0,9.504774977E0
8.466330375E0,-1.739119444E-1,-2.552864825E0,-8.896994113E0,9.257638383E0
8.476254375E0,-7.680354305E-2,-2.501953996E0,-8.305914871E0,8.674900254E0
8.486177375E0,1.165305860E-1,-2.380361439E0,-7.583109553E0,7.948789245E0
8.496100375E0,1.826849972E-1,-2.312106306E0,-6.787622176E0,7.172936929E0
8.506023375E0,7.959599052E-2,-2.321254421E0,-5.957631549E0,6.394367153E0
8.515946375E0,5.443246141E-3,-2.241232643E0,-5.150325780E0,5.616850455E0
8.525870375E0,1.897798990E-1,-1.954848592E0,-4.466009760E0,4.878800324E0
8.535793375E0,4.695211477E-1,-1.696705131E0,-4.106629946E0,4.468072058E0
8.545716375E0,4.103845648E-1,-1.771907195E0,-4.324232907E0,4.691168386E0
8.555639000E0,8.967940427E-2,-2.044462581E0,-4.662807743E0,5.092116032E0
8.565562000E0,-4.624504753E-1,-2.509304531E0,-3.690595289E0,4.486754201E0
8.575486000E0,-1.063114584E0,-3.098472026E0,-8.928616440E-1,3.395282526E0
8.585409000E0,-1.320548485E0,-3.353049271E0,3.289248839E0,4.879133698E0
8.595332000E0,-1.600775565E0,-3.165006908E0,7.823020812E0,8.589493918E0
8.605255000E0,-1.655805465E0,-3.157163161E0,1.129944955E1,1.184849911E1
8.615178000E0,-1.223473815E0,-2.895328352E0,1.383854915E1,1.419102734E1
8.625102000E0,-4.718151931E-1,-2.329193624E0,1.587254171E1,1.604946519E1
8.635025000E0,1.269531383E-1,-1.488583868E0,1.764936203E1,1.771248088E1
8.644948000E0,8.243799314E-2,-2.453670028E-1,1.959002483E1,1.959173484E1
8.654871000E0,2.805309883E-1,4.091431278E-1,2.091606108E1,2.092194319E1
8.664794000E0,4.290925851E-1,9.622031897E-1,2.103415846E1,2.106052653E1
8.674718000E0,5.024785402E-1,1.742452869E0,2.040331874E1,2.048375069E1
8.684641000E0,4.087630588E-1,2.016259413E0,1.901612062E1,1.912708113E1
8.694564000E0,1.936433737E-1,2.119328283E0,1.719586835E1,1.732705799E1
8.704487000E0,-7.533402812E-2,2.198205615E0,1.535642085E1,1.551313780E1
8.714410000E0,-2.042961600E-1,1.918638978E0,1.372117682E1,1.385617573E1
8.724333000E0,-1.709825990E-1,1.506659074E0,1.240234084E1,1.249469147E1
8.734257000E0,-1.542870990E-1,8.978697842E-1,1.132326292E1,1.135985289E1
8.744180000E0,-1.614376590E-1,1.744296058E-1,1.037697877E1,1.037970020E1
8.754103000E0,-7.660503464E-2,-5.385082060E-1,9.633797080E0,9.649140148E0
8.764026000E0,3.430408848E-2,-1.153427753E0,8.938881227E0,9.013055528E0
8.773949000E0,7.615612837E-2,-1.708910609E0,7.836163014E0,8.020699845E0
8.783873000E0,1.311240851E-2,-2.206607186E0,6.487394550E0,6.852413827E0
8.793796000E0,6.575642592E-2,-2.512600314E0,5.131693627E0,5.714172182E0
8.803719000E0,2.066801430E-1,-2.692355417E0,3.606332819E0,4.505233709E0
8.813642000E0,2.969976246E-1,-2.884087665E0,1.815200272E0,3.420690175E0
8.823565000E0,1.702365309E-1,-3.112106271E0,-9.423372746E-3,3.116773126E0
8.833489000E0,-9.313897337E-3,-3.126690397E0,-1.640608259E0,3.530987829E0
8.843412000E0,2.827030096E-2,-3.092417234E0,-3.028955941E0,4.328789398E0
8.853335000E0,1.600775784E-1,-3.079255444E0,-4.142839998E0,5.164354962E0
8.863258000E0,3.736147877E-1,-2.953851380E0,-5.024675547E0,5.840564214E0
8.873181000E0,5.482270093E-1,-2.757786053E0,-5.840527022E0,6.482105574E0
8.883104000E0,6.836019288E-1,-2.644613486E0,-6.578138659E0,7.122724219E0
8.893028000E0,7.941827171E-1,-2.609987445E0,-7.292670166E0,7.786257047E0
8.902951000E0,8.833034930E-1,-2.379899801E0,-7.752088239E0,8.157145345E0
8.912874000E0,8.734674530E-1,-2.230646698E0,-8.179057188E0,8.522658421E0
8.922797000E0,8.126969752E-1,-2.255829486E0,-8.781758941E0,9.103215539E0
8.932720000E0,7.611613706E-1,-2.280298914E0,-9.522901127E0,9.821648316E0
8.942644000E0,7.131037630E-1,-2.283192409E0,-1.027083076E1,1.054568391E1
8.952567000E0,7.475135308E-1,-2.356455097E0,-1.080084811E1,1.108016142E1
8.962490000E0,7.948846753E-1,-2.539540775E0,-1.095167938E1,1.127033230E1
8.972413000E0,6.693423240E-1,-2.697430800E0,-1.057586363E1,1.093494598E1
8.982336000E0,5.284551246E-1,-2.777900475E0,-9.978093417E0,1.037103390E1
8.992260000E0,5.094359594E-1,-2.907784968E0,-9.436684517E0,9.887656602E0
9.002183000E0,5.168896610E-1,-3.009950151E0,-9.169491904E0,9.664706753E0
9.012106000E0,5.017935754E-1,-3.078804332E0,-9.294494850E0,9.804002623E0
9.022029000E0,4.548781483E-1,-3.133173497E0,-9.656455625E0,1.016222542E1
9.031952000E0,3.879577884E-1,-3.165061288E0,-9.909274027E0,1.040969913E1
9.041876000E0,3.940834777E-1,-3.130896884E0,-9.825110375E0,1.031942881E1
9.051799000E0,4.724329149E-1,-3.059795326E0,-9.440991576E0,9.935686299E0
9.061722000E0,4.771924023E-1,-2.932967172E0,-8.879706236E0,9.363716775E0
9.071645000E0,5.020315571E-1,-2.797613193E0,-8.386402963E0,8.854966399E0
9.081568000E0,5.461471181E-1,-2.655761788E0,-8.184472294E0,8.621886921E0
9.091491000E0,6.230728680E-1,-2.531056758E0,-8.156757077E0,8.563127590E0
9.101415000E0,6.282822986E-1,-2.453561854E0,-8.073272871E0,8.461231545E0
9.111338000E0,5.578333633E-1,-2.522681791E0,-7.695637465E0,8.117754459E0
9.121261000E0,5.253259872E-1,-2.586974266E0,-6.956502628E0,7.440519610E0
9.131184000E0,5.473817943E-1,-2.557077452E0,-6.126440665E0,6.661197126E0
9.141107000E0,5.521433647E-1,-2.520096444E0,-5.360967046E0,5.949429893E0
9.151031000E0,4.621321309E-1,-2.491530749E0,-4.577989202E0,5.232521067E0
9.160954000E0,3.753674175E-1,-2.471715120E0,-3.703567337E0,4.468409936E0
9.170877000E0,1.169175620E-1,-2.420651971E0,-2.512357362E0,3.490725597E0
9.180800000E0,-2.507669430E-1,-2.384521148E0,-7.238122076E-1,2.504541730E0
9.190723000E0,-4.338485641E-1,-2.377657394E0,1.128948823E0,2.667584058E0
9.200647000E0,-3.623882067E-1,-2.254993334E0,2.930860128E0,3.715677763E0
9.210570000E0,-2.360910164E-1,-2.139913114E0,4.961878206E0,5.408807857E0
9.220493000E0,-3.441287410E-1,-1.978882110E0,7.162001268E0,7.438323814E0
9.230416000E0,-6.449157268E-1,-1.655827685E0,9.380115629E0,9.546949818E0
9.240339000E0,-1.011876456E0,-1.184705533E0,1.176342143E1,1.186614954E1
9.250263000E0,-1.482847165E0,-1.309983298E0,1.429045940E1,1.442678487E1
9.260186000E0,-1.844671700E0,-1.269345149E0,1.689671895E1,1.704444666E1
9.270109000E0,-1.780766750E0,-6.085989627E-1,1.937944087E1,1.947059967E1
9.280032000E0,-1.355011828E0,8.150594696E-2,2.131029907E1,2.135349027E1
9.289955000E0,-9.308053958E-1,6.906517705E-1,2.212188792E1,2.215223067E1
9.299878000E0,-7.098671830E-1,1.287418015E0,2.186798311E1,2.191734568E1
9.309802000E0,-8.420923170E-1,1.830824909E0,2.084178741E1,2.093898616E1
9.319725000E0,-1.205010282E0,2.166668511E0,1.913870515E1,1.929861490E1
9.329648000E0,-1.122542102E0,2.266037848E0,1.691922839E1,1.710717153E1
9.339571000E0,-7.178501672E-1,1.895076161E0,1.439387559E1,1.453582736E1
9.349494000E0,-4.653538371E-1,1.233613399E0,1.207914535E1,1.215088921E1
9.359418000E0,-3.900986368E-1,6.688331777E-1,1.035871207E1,1.038760947E1
9.369341000E0,-3.230733925E-1,1.366747007E-1,9.005213211E0,9.012043130E0
9.379264000E0,-3.285225955E-1,-4.299679133E-1,7.801327642E0,7.820071130E0
9.389187000E0,-2.749091462E-1,-9.811308461E-1,6.690288255E0,6.767433022E0
9.399110000E0,-2.086319618E-1,-1.621913834E0,5.566169232E0,5.801411182E0
9.409034000E0,-2.253420251E-1,-2.142346433E0,4.368647187E0,4.870883443E0
9.418957000E0,-1.337196824E-1,-2.510188630E0,3.131650005E0,4.015738993E0
9.428880000E0,1.056136882E-2,-2.844150013E0,2.086053826E0,3.527169035E0
9.438803000E0,1.778028096E-1,-3.211528233E0,9.949668932E-1,3.366821431E0
9.448726000E0,3.671566111E-1,-3.489364240E0,-4.494485700E-1,3.537297103E0
9.458650000E0,3.739852088E-1,-3.663119808E0,-1.973522991E0,4.177691307E0
9.468573000E0,2.707405383E-1,-3.801075506E0,-3.302668199E0,5.042726710E0
9.478496000E0,2.379966423E-1,-3.801872189E0,-4.524081382E0,5.914235952E0
9.488419000E0,2.770365460E-1,-3.738917849E0,-5.739764879E0,6.855738968E0
9.498342000E0,4.158375685E-1,-3.694125546E0,-6.992372373E0,7.919138579E0
9.508265000E0,5.357748154E-1,-3.564151590E0,-8.125932895E0,8.889376616E0
9.518189000E0,7.163806158E-1,-3.317112576E0,-8.924686527E0,9.548113250E0
9.528112000E0,9.039311542E-1,-3.117819586E0,-9.265656967E0,9.817855648E0
9.538035000E0,1.006274604E0,-3.025617473E0,-9.414328272E0,9.939644183E0
9.547958000E0,9.683125068E-1,-2.967926505E0,-9.841226470E0,1.032453172E1
9.557881042E0,8.856131431E-1,-2.933986342E0,-1.036648653E1,1.081002449E1
9.567805042E0,8.709085652E-1,-2.901497457E0,-1.092974648E1,1.134180441E1
9.577728042E0,9.439636776E-1,-2.894536347E0,-1.139398967E1,1.179374447E1
9.587651042E0,9.585795240E-1,-2.913459691E0,-1.189008382E1,1.227930028E1
9.597574042E0,9.531356201E-1,-2.989802985E0,-1.220598900E1,1.260291858E1
9.607497042E0,9.290376364E-1,-3.004319283E0,-1.214979726E1,1.255016409E1
9.617421042E0,7.974877095E-1,-3.002386486E0,-1.178501052E1,1.218756679E1
9.627344042E0,6.201540110E-1,-3.066588914E0,-1.137830042E1,1.180060503E1
9.637267042E0,4.510835246E-1,-3.177804709E0,-1.114030705E1,1.159346196E1
9.647190042E0,2.142088716E-1,-3.306954500E0,-1.099025463E1,1.147900389E1
9.657113042E0,8.244113602E-2,-3.429132071E0,-1.082055089E1,1.135121425E1
9.667036042E0,7.284921728E-2,-3.515694837E0,-1.061299345E1,1.118038672E1
9.676960042E0,1.309915908E-1,-3.600434440E0,-1.035004767E1,1.095918673E1
9.686883042E0,1.419126548E-1,-3.673542177E0,-1.001207626E1,1.066567965E1
9.696806042E0,1.159303328E-1,-3.752328146E0,-9.619743297E0,1.032631916E1
9.706729042E0,7.306275029E-2,-3.831321106E0,-9.180461866E0,9.948127444E0
9.716652042E0,1.642555967E-2,-3.845054461E0,-8.471119178E0,9.302933609E0
9.726576042E0,3.114132039E-2,-3.771986485E0,-7.562346675E0,8.450913505E0
9.736499042E0,2.112675760E-1,-3.547030942E0,-6.739548708E0,7.618896199E0
9.746422042E0,2.586115310E-1,-3.437525457E0,-5.919843918E0,6.850402412E0
9.756345042E0,1.117049520E-1,-3.446492455E0,-4.963348780E0,6.043642887E0
9.766268042E0,-2.116472796E-2,-3.384859586E0,-3.783138587E0,5.076402262E0
9.776192042E0,-7.003772981E-2,-3.350983742E0,-2.271282508E0,4.048792604E0
9.786115042E0,-1.341656788E-1,-3.345058758E0,-2.522535610E-1,3.357238506E0
9.796038042E0,-3.284211097E-1,-3.295192241E0,2.166543088E0,3.957279531E0
9.805961042E0,-4.788442407E-1,-3.143673050E0,4.613584127E0,5.603314247E0
9.815884042E0,-6.245356221E-1,-3.045797092E0,7.215275835E0,7.856661507E0
9.825808042E0,-8.765161912E-1,-2.859382594E0,1.008504601E1,1.051914932E1
9.835731042E0,-1.234118452E0,-2.571641112E0,1.312982101E1,1.343609266E1
9.845654042E0,-1.472828546E0,-2.341624074E0,1.624704301E1,1.648086265E1
9.855577042E0,-1.446874948E0,-1.623918259E0,1.904368439E1,1.916748478E1
9.865500042E0,-1.148029750E0,-5.502963755E-1,2.152556548E1,2.156318083E1
9.875423042E0,-8.084420295E-1,2.379179424E-1,2.276731996E1,2.278291117E1
9.885347042E0,-5.216041248E-1,1.112868542E0,2.272163215E1,2.275484816E1
9.895270042E0,-3.697647616E-1,1.981125248E0,2.190897443E1,2.200147140E1
9.905193042E0,-4.209981383E-1,2.298905778E0,2.048431203E1,2.061720753E1
9.915116042E0,-6.651971597E-1,2.319632111E0,1.876545867E1,1.891997937E1
9.925039042E0,-8.515681686E-1,2.393268875E0,1.708221017E1,1.727005526E1
9.934963042E0,-7.886401413E-1,2.109938240E0,1.541334934E1,1.557707066E1
9.944886042E0,-6.372050035E-1,1.363491168E0,1.356346572E1,1.364671172E1
9.954809042E0,-5.735932175E-1,5.598767459E-1,1.174721061E1,1.177452455E1
9.964732042E0,-4.815559601E-1,-2.478970199E-1,1.025212669E1,1.026642346E1
9.974655042E0,-4.364075249E-1,-1.023312294E0,9.149915426E0,9.217297429E0
9.984579042E0,-3.712111070E-1,-1.692166814E0,8.205101271E0,8.385995056E0
9.994502042E0,-1.478760839E-1,-2.237331820E0,7.097072616E0,7.442846279E0
1.000442504E1,6.991418911E-2,-2.609055106E0,5.777458954E0,6.339644194E0
1.001434804E1,1.922430569E-1,-2.954805061E0,4.380738060E0,5.287598348E0
1.002427104E1,2.347134124E-1,-3.298064101E0,3.020348255E0,4.478260911E0
1.003419404E1,2.180950774E-1,-3.548600335E0,1.548905207E0,3.878045531E0
1.004411804E1,2.011312815E-1,-3.719139057E0,-3.130014539E-2,3.724705199E0
1.005404104E1,2.047300783E-1,-3.767663346E0,-1.598985440E0,4.098042939E0
1.006396404E1,2.904499491E-1,-3.734093896E0,-3.077246926E0,4.847397966E0
1.007388704E1,4.377385705E-1,-3.645361229E0,-4.300517185E0,5.654619492E0
1.008381004E1,5.759765426E-1,-3.536745982E0,-5.475553177E0,6.543852361E0
1.009373404E1,6.340875605E-1,-3.429071845E0,-6.543696220E0,7.414887792E0
1.010365704E1,6.910783249E-1,-3.264510147E0,-7.511895145E0,8.219682744E0
1.011358004E1,7.410405900E-1,-3.119957913E0,-8.217579814E0,8.821105176E0
1.012350304E1,8.229848588E-1,-3.012524096E0,-8.667196784E0,9.212649217E0
1.013342604E1,8.345960404E-1,-2.896427337E0,-9.007029356E0,9.498021883E0
1.014335004E1,7.724244236E-1,-2.861421518E0,-9.523541397E0,9.974077067E0
1.015327304E1,6.418188952E-1,-2.912369185E0,-1.022439334E1,1.065044811E1
1.016319604E1,4.674507217E-1,-2.973912884E0,-1.080321507E1,1.121481715E1
1.017311904E1,4.163466417E-1,-2.989902388E0,-1.105375890E1,1.145855343E1
1.018304204E1,5.541859068E-1,-2.987104203E0,-1.121300548E1,1.161728908E1
1.019296604E1,6.653039445E-1,-3.011069601E0,-1.133275763E1,1.174481013E1
1.020288904E1,7.057463577E-1,-3.071003269E0,-1.115471459E1,1.159123792E1
1.021281204E1,7.150690122E-1,-3.108103852E0,-1.089806860E1,1.135515444E1
1.022273504E1,6.884242006E-1,-3.136419871E0,-1.080972653E1,1.127657949E1
1.023265804E1,6.867421760E-1,-3.178617180E0,-1.092895008E1,1.140250727E1
1.024258104E1,6.425552789E-1,-3.195034407E0,-1.103598337E1,1.150713044E1
1.025250504E1,6.135218067E-1,-3.104777371E0,-1.077449588E1,1.122968446E1
1.026242804E1,6.657391235E-1,-2.978871323E0,-1.021797661E1,1.066414220E1
1.027235104E1,7.306655829E-1,-2.883720752E0,-9.781000149E0,1.022338894E1
1.028227404E1,7.261440772E-1,-2.741230539E0,-9.662005218E0,1.006955684E1
1.029219704E1,5.938637966E-1,-2.667903531E0,-9.741904496E0,1.011805746E1
1.030212104E1,3.343280401E-1,-2.748830165E0,-9.878788984E0,1.025954747E1
1.031204404E1,7.466993060E-2,-2.854426787E0,-9.607010400E0,1.002237381E1
1.032196704E1,-6.917851802E-2,-2.817507467E0,-8.579352894E0,9.030416938E0
1.033189004E1,2.390853390E-2,-2.684423377E0,-7.078184940E0,7.570165291E0
1.034181304E1,2.035387812E-1,-2.574212133E0,-5.544110611E0,6.115975687E0
1.035173704E1,1.839510838E-1,-2.442844054E0,-4.108702784E0,4.783593172E0
1.036166004E1,9.517973386E-2,-2.377907070E0,-3.126015628E0,3.928800698E0
1.037158304E1,-5.476991884E-2,-2.635799686E0,-2.576904776E0,3.686580794E0
1.038150604E1,-4.448530605E-1,-3.014191137E0,-1.682095424E0,3.480328644E0
1.039142904E1,-9.023539408E-1,-3.266648181E0,3.743428391E-1,3.409599028E0
1.040135304E1,-1.276912615E0,-3.720150626E0,3.338901640E0,5.159291683E0
1.041127604E1,-1.700287866E0,-3.352151138E0,7.239110255E0,8.156752624E0
1.042119904E1,-1.728606370E0,-2.804626636E0,1.116468877E1,1.164063082E1
1.043112204E1,-1.499116166E0,-2.394155897E0,1.372357652E1,1.401127704E1
1.044104504E1,-1.353907874E0,-1.839700398E0,1.474905652E1,1.492488634E1
1.045096804E1,-1.334209628E0,-1.154558385E0,1.502081873E1,1.512409058E1
1.046089204E1,-1.350590018E0,-3.087180761E-1,1.549709784E1,1.555890233E1
1.047081504E1,-1.272374299E0,5.143044973E-1,1.634775194E1,1.640525644E1
1.048073804E1,-1.248704478E0,1.130354640E0,1.704453072E1,1.712755067E1
1.049066104E1,-1.400456681E0,1.686749369E0,1.720526834E1,1.734438413E1
1.050058404E1,-1.432474864E0,2.119215871E0,1.663229032E1,1.682783829E1
1.051050804E1,-1.235806105E0,2.293339375E0,1.551129020E1,1.572853286E1
1.052043104E1,-9.980188474E-1,2.315367005E0,1.419087430E1,1.441311484E1
1.053035404E1,-8.426681216E-1,2.114967722E0,1.315307889E1,1.334865770E1
1.054027704E1,-9.193906076E-1,1.706388412E0,1.261103849E1,1.275912741E1
1.055020004E1,-1.055626274E0,1.145416775E0,1.216862880E1,1.226791968E1
1.056012413E1,-1.043067112E0,4.768014794E-1,1.161271296E1,1.166920867E1
1.057004712E1,-9.325377066E-1,-1.279771319E-1,1.077561855E1,1.081665197E1
1.057997012E1,-7.479798462E-1,-6.828683956E-1,9.563284337E0,9.616766110E0
1.058989312E1,-6.898436853E-1,-1.198784678E0,8.198446555E0,8.314294614E0
1.059981613E1,-6.388356458E-1,-1.495746269E0,6.822248803E0,7.013447555E0
1.060974013E1,-3.984140718E-1,-1.674214839E0,5.376682023E0,5.645390923E0
1.061966313E1,-2.867040583E-1,-1.932224692E0,3.884513519E0,4.348003766E0
1.062958613E1,-2.822006242E-1,-2.087828894E0,2.492928818E0,3.263948648E0
1.063950913E1,-2.347684311E-1,-2.105855714E0,1.278698355E0,2.474836153E0
1.064943213E1,-1.623108310E-1,-2.287327121E0,-1.148100793E-2,2.293107494E0
1.065935513E1,-1.013730955E-1,-2.405776508E0,-1.193014426E0,2.687251483E0
1.066927913E1,-1.575093716E-5,-2.441268668E0,-2.232120196E0,3.307892574E0
1.067920213E1,1.633002713E-1,-2.497870885E0,-3.340989096E0,4.174713652E0
1.068912513E1,3.909705297E-1,-2.464540586E0,-4.457204438E0,5.108178703E0
1.069904813E1,6.260749016E-1,-2.386407752E0,-5.497303065E0,6.025549994E0
1.070897113E1,7.541181801E-1,-2.376066659E0,-6.376521401E0,6.846489040E0
1.071889513E1,7.217607120E-1,-2.409543723E0,-7.150617909E0,7.580117146E0
1.072881813E1,6.416234520E-1,-2.432663029E0,-7.940710060E0,8.329730267E0
1.073874113E1,6.724667106E-1,-2.438776585E0,-8.608019453E0,8.972058940E0
1.074866412E1,7.443663400E-1,-2.475605273E0,-9.014466430E0,9.377809325E0
1.075858712E1,7.889384955E-1,-2.522911879E0,-9.209400905E0,9.581261573E0
1.076851113E1,8.401798390E-1,-2.568922741E0,-9.304246252E0,9.688873233E0
1.077843413E1,8.463296480E-1,-2.590547499E0,-9.302361109E0,9.693355065E0
1.078835713E1,8.259607261E-1,-2.654869795E0,-9.376389198E0,9.779939629E0
1.079828013E1,8.442522785E-1,-2.718328749E0,-9.525416599E0,9.941611262E0
1.080820313E1,8.985974702E-1,-2.768276542E0,-9.629411668E0,1.005964222E1
1.081812613E1,9.459144549E-1,-2.811688610E0,-9.742329004E0,1.018397375E1
1.082805013E1,9.807946312E-1,-2.820664963E0,-9.880020407E0,1.032147820E1
1.083797313E1,1.075508269E0,-2.802147416E0,-9.965318420E0,1.040751264E1
1.084789613E1,1.092926028E0,-2.778769663E0,-9.977791700E0,1.041500722E1
1.085781913E1,1.019842410E0,-2.725848853E0,-9.979075749E0,1.039482002E1
1.086774213E1,8.653234510E-1,-2.651360004E0,-9.932861695E0,1.031698774E1
1.087766613E1,5.825600323E-1,-2.930864221E0,-9.837763749E0,1.028158241E1
1.088758913E1,3.101908069E-1,-2.998083812E0,-9.562718326E0,1.002648027E1
1.089751213E1,8.289071381E-2,-2.944059632E0,-8.863353328E0,9.339881702E0
1.090743513E1,-2.300488327E-2,-3.150759875E0,-7.856604295E0,8.464871414E0
1.091735813E1,-1.056708813E-2,-3.287113728E0,-6.788891607E0,7.542829547E0
1.092728212E1,4.397672620E-2,-3.132886399E0,-6.053968520E0,6.816703454E0
1.093720512E1,3.201646585E-2,-2.875962374E0,-5.826683155E0,6.497878209E0
1.094712813E1,-2.467923347E-2,-2.722940156E0,-5.593400300E0,6.221023957E0
1.095705113E1,-1.258650445E-1,-2.566564559E0,-5.031147246E0,5.649383883E0
1.096697413E1,-2.425941435E-1,-2.400122835E0,-4.036220114E0,4.702181871E0
1.097689813E1,-2.960083488E-1,-2.366549000E0,-2.632433444E0,3.552165670E0
1.098682113E1,-1.123657422E-1,-2.338844453E0,-1.254236528E0,2.656299815E0
