"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.590302083E-1,1.960588073E0,-4.139300971E-1,-3.866657292E0,4.355029544E0
3.689532083E-1,2.027310651E0,-7.731969139E-1,-3.231536236E0,3.892383381E0
3.788762083E-1,1.953625208E0,-1.738365811E0,-2.528791546E0,3.637767699E0
3.887992083E-1,1.483080177E0,-2.593776039E0,-1.472975603E0,3.331194693E0
3.987222083E-1,4.750409558E-1,-3.096888893E0,-1.234639585E0,3.367598496E0
4.086462084E-1,-3.412495573E0,-3.080799109E0,-2.895923014E0,5.433490526E0
4.185692084E-1,-6.794063469E0,-2.348680055E0,-4.902490375E0,8.701149826E0
4.284922084E-1,-1.143423021E-3,-2.916520416E0,-6.181264159E0,6.834772802E0
4.384152084E-1,3.487249887E0,-2.707886792E0,-5.770093217E0,7.265503312E0
4.483382084E-1,3.028570025E0,-2.441670957E0,-4.268636996E0,5.775400874E0
4.582612084E-1,2.470152744E0,-3.658516880E0,-3.518204169E0,5.644834888E0
4.681852083E-1,1.693185253E0,-5.386087854E0,-2.408010290E0,6.138023479E0
4.781082083E-1,2.352872801E0,-5.950566359E0,-1.150525634E0,6.501458270E0
4.880312083E-1,9.828923929E-1,-5.424619836E0,-1.111115985E0,5.623802677E0
4.979542083E-1,-9.525494367E-1,-4.482173803E0,-9.781198955E-1,4.685504344E0
5.078772083E-1,-1.818206910E0,-4.424632523E0,-7.442055416E-1,4.841186964E0
5.178002083E-1,-2.469383835E0,-5.601278839E0,-1.761294206E0,6.369798932E0
5.277242083E-1,-2.812696670E0,-6.958853794E0,-2.333486357E0,7.860156949E0
5.376472083E-1,-3.429531144E0,-7.646367656E0,-1.969952096E0,8.608677800E0
5.475702083E-1,-3.640946581E0,-7.379441092E0,-3.921487802E-1,8.238108005E0
5.574932083E-1,-3.267906502E0,-6.977730945E0,1.158578127E0,7.791677953E0
5.674162083E-1,-2.394817218E0,-7.066218613E0,3.240046273E0,8.134156063E0
5.773402083E-1,-9.743981427E-1,-7.091448179E0,5.329317237E0,8.924108428E0
5.872632083E-1,4.448941737E-1,-6.880589982E0,6.813749290E0,9.693690149E0
5.971862084E-1,2.401416970E0,-5.884881077E0,6.874791298E0,9.362765838E0
6.071092084E-1,4.764339380E0,-3.672044121E0,5.144664506E0,7.915201238E0
6.170322084E-1,7.296334031E0,-9.872894990E-1,3.100591934E0,7.989048829E0
6.269552084E-1,1.031833705E1,2.154618276E0,1.554952397E0,1.065496768E1
6.368792084E-1,1.256610381E1,4.951902856E0,1.212002017E0,1.356087223E1
6.468022083E-1,1.328620947E1,6.773681245E0,1.356575081E0,1.497485945E1
6.567252083E-1,1.244485361E1,7.562900407E0,1.573945323E0,1.464749630E1
6.666482083E-1,1.141203184E1,7.794152523E0,1.110161573E0,1.386418923E1
6.765712083E-1,1.061686080E1,7.984024479E0,4.501348870E-1,1.329153872E1
6.864952083E-1,9.808101409E0,8.190663326E0,4.061544697E-1,1.278478707E1
6.964182083E-1,8.680769341E0,8.361768059E0,-2.125135446E-1,1.205487799E1
7.063412083E-1,7.473599390E0,8.582877595E0,-1.589800048E0,1.149121142E1
7.162642083E-1,5.843113831E0,8.733814112E0,-3.209013346E0,1.098723145E1
7.261872083E-1,4.055628777E0,8.319239506E0,-4.864785190E0,1.045581205E1
7.361102083E-1,2.945933665E0,7.495249291E0,-5.848682719E0,9.953108893E0
7.460342083E-1,1.771430939E0,6.276693642E0,-6.119773085E0,8.943515710E0
7.559572083E-1,1.003438924E0,5.135771475E0,-5.316594865E0,7.459840433E0
7.658802083E-1,1.207604399E0,4.438852367E0,-4.317406867E0,6.308860497E0
7.758032084E-1,1.757990529E0,3.294067822E0,-7.315105348E0,8.212927600E0
7.857262084E-1,6.998965108E-1,-1.248536955E0,-2.040987230E1,2.045999968E1
7.956492084E-1,-3.071312587E0,1.108385335E0,-1.288524250E1,1.329251494E1
8.055732084E-1,-2.329220814E0,4.691825720E0,-5.470812839E0,7.574185851E0
8.154962084E-1,-4.737133455E-1,3.855905432E0,-4.119507269E0,5.662398005E0
8.254192084E-1,1.343006033E-1,3.383641611E0,-3.118758064E0,4.603663657E0
8.353422083E-1,-1.026370534E0,2.423084997E0,-3.792206449E0,4.615799728E0
8.452652083E-1,-2.311785586E0,2.502890720E0,-3.709308718E0,5.036644291E0
8.551882083E-1,-1.916948256E0,1.605716169E0,-3.413841895E0,4.231705509E0
8.651122083E-1,-7.704653871E-1,2.576715910E-1,-9.481442906E-1,1.248594873E0
8.750352083E-1,1.447501624E0,-2.604174435E0,2.282248961E0,3.753084832E0
8.849582083E-1,4.278780161E0,-3.921638660E0,5.206833857E0,7.797328277E0
8.948812083E-1,5.774632995E0,-2.994356797E0,6.755918573E0,9.378432418E0
9.048042083E-1,5.189705608E0,-1.201533819E0,5.221787526E0,7.459476710E0
9.147272083E-1,3.734789715E0,4.403397775E-1,1.541174603E0,4.064206256E0
9.246512083E-1,1.957612132E0,2.560893345E0,-8.019959128E-1,3.321688942E0
9.345742083E-1,4.408777213E-1,5.063365404E0,-5.960142197E-1,5.117350421E0
9.444972083E-1,-1.628689295E-1,5.367704208E0,9.201944536E-1,5.448443134E0
9.544202083E-1,5.702497065E-2,4.127492226E0,1.423331573E0,4.366384854E0
9.643432084E-1,-4.381225133E-1,1.612703592E0,1.268811883E0,2.098248748E0
9.742672084E-1,-8.714532334E-1,8.563130379E-1,1.783145835E0,2.161553105E0
9.841902084E-1,-1.472944028E0,1.247670690E0,2.381625899E0,3.065679074E0
9.941132084E-1,-2.326048699E0,2.667369972E0,1.170226657E0,3.727572340E0
1.004036208E0,-2.770998421E0,2.566397914E0,-7.292717528E-1,3.846643705E0
1.013959208E0,-3.629889497E0,1.552469670E0,-8.566591930E-1,4.039817422E0
1.023882208E0,-4.358642601E0,8.812940973E-1,9.700885255E-2,4.447904600E0
1.033806208E0,-4.553802487E0,1.429596865E0,1.140799960E0,4.907370868E0
1.043729208E0,-3.721121848E0,3.469248941E0,1.332730136E0,5.259144953E0
1.053652208E0,-2.869049504E0,4.511829711E0,1.102789550E0,5.459322045E0
1.063575208E0,-2.367285310E0,3.871288871E0,1.429554180E0,4.757577369E0
1.073498208E0,-2.358098457E0,3.185202314E0,-2.624992862E0,4.753601755E0
1.083421208E0,-1.776742550E0,2.984482604E0,-3.531258663E0,4.953154373E0
1.093345208E0,-1.844971955E0,3.312807856E0,-3.012766171E-1,3.803864483E0
1.103268208E0,-7.806067979E-1,3.692181054E0,1.088208933E0,3.927562424E0
1.113191208E0,-7.333285511E-2,3.826070598E0,1.565987263E0,4.134792623E0
1.123114208E0,4.148083489E-1,2.933496637E0,8.706737995E-1,3.087967188E0
1.133037208E0,3.362903291E-1,2.100614562E0,6.650418431E-1,2.228890616E0
1.142960208E0,3.915427163E-1,1.452606243E0,-5.335573319E-1,1.596262517E0
1.152884208E0,2.187004834E-2,-9.541018724E-1,5.640639371E-1,1.108583243E0
1.162807208E0,2.908450381E-1,-2.329392722E0,2.663102674E0,3.550039034E0
1.172730208E0,-2.031960064E0,-5.018340674E0,3.670527061E0,6.541052952E0
1.182653208E0,-5.527475867E0,-6.539007922E0,4.137950556E0,9.509692365E0
1.192576208E0,-7.285662278E0,-6.529060639E0,3.289470448E0,1.032134310E1
1.202500208E0,-7.292059717E0,-5.557839289E0,2.048220586E0,9.394621868E0
1.212423208E0,-6.069699284E0,-3.959194742E0,1.084992964E0,7.327597297E0
1.222346208E0,-4.590721514E0,-2.085598912E0,6.194622123E-1,5.080175221E0
1.232269208E0,-3.117449749E0,-8.565328932E-1,4.994095194E-1,3.271322577E0
1.242192208E0,-2.120773130E0,-6.730963826E-2,1.282936125E-1,2.125715999E0
1.252115208E0,-1.400913056E0,7.146776873E-1,-2.193887738E-1,1.587908379E0
1.262039208E0,-9.428991920E-1,6.607839006E-1,-1.511044047E-1,1.161260862E0
1.271962208E0,-3.393375690E-1,-1.031609055E0,-3.607118831E-1,1.144325255E0
1.281885208E0,1.101886813E0,-5.644997301E0,-5.159591132E-1,5.774630973E0
1.291808208E0,2.122060687E0,-9.943973744E0,-4.097834710E-1,1.017613276E1
1.301731208E0,2.834237813E0,-1.222262901E1,-8.159017611E-1,1.257343467E1
1.311654208E0,3.849715861E0,-1.229056547E1,-1.205705223E0,1.293568849E1
1.321578208E0,5.131841562E0,-9.189272450E0,-1.165583968E0,1.058948119E1
1.331501208E0,5.315235388E0,-4.392712573E0,-1.071056710E0,6.978166912E0
1.341424208E0,4.220668193E0,-3.888497812E-1,-9.706434993E-1,4.348263210E0
1.351347208E0,2.916609586E0,1.940997854E0,-7.376672582E-1,3.580256573E0
1.361269292E0,1.477935796E0,3.066276965E0,-3.393737852E-1,3.420748925E0
1.371193292E0,1.422174409E-1,2.665347421E0,-1.353922784E-2,2.669173277E0
1.381116292E0,-5.124584582E-1,1.184764005E0,-2.278455287E-1,1.310798613E0
1.391039292E0,-6.473756504E-1,7.506480038E-2,-1.105473276E0,1.283277491E0
1.400962292E0,-6.400903121E-1,-3.108280438E-1,-2.210655652E0,2.322353998E0
1.410885292E0,-4.601340643E-1,-2.031930828E-1,-2.922064161E0,2.965041273E0
1.420808292E0,-2.205753566E-1,7.483968258E-2,-2.814288282E0,2.823910941E0
1.430732292E0,4.570596714E-2,2.817282057E-1,-1.955698339E0,1.976414888E0
1.440655292E0,1.547620208E-1,6.222606897E-3,-8.546307208E-1,8.685526311E-1
1.450578292E0,1.960448251E-1,-7.494224274E-1,-3.098801371E-1,8.343220287E-1
1.460501292E0,6.967778984E-1,-1.065587225E0,-2.309889919E-1,1.293959616E0
1.470424292E0,1.101090349E0,-1.020104073E0,-6.351024178E-1,1.629836605E0
1.480347292E0,1.070150977E0,-8.245445305E-1,-1.005886568E0,1.684311309E0
1.490271292E0,8.452217469E-1,8.290299296E-2,-1.059702587E0,1.358028822E0
1.500194292E0,7.930096194E-1,9.095180225E-1,-7.552684736E-1,1.423558133E0
1.510117292E0,6.558947513E-1,1.792994885E0,-6.858667016E-1,2.028655150E0
1.520040292E0,3.231060272E-1,2.865290036E0,-1.323827165E0,3.172822538E0
1.529963292E0,-1.500655738E-1,4.522525438E0,-2.453275341E0,5.147262953E0
1.539886292E0,-5.169666030E0,2.429019921E1,-3.591651045E0,2.509261209E1
1.549810292E0,7.588469696E-1,6.598999186E0,-3.531476179E0,7.522895917E0
1.559733292E0,1.668160340E0,1.995161197E0,2.435727847E-1,2.612040356E0
1.569656292E0,-8.270471388E-1,5.048639191E0,1.861243587E0,5.443986806E0
1.579579292E0,-1.193895455E-1,8.363933283E-1,1.918853863E0,2.096618185E0
1.589502292E0,-1.857042801E-1,-3.912635118E-1,8.172630659E-1,9.249281779E-1
1.599426292E0,2.120665249E-1,-1.763772256E0,6.452718222E-1,1.890037170E0
1.609349292E0,1.140902725E0,-1.998517499E0,2.349144470E0,3.288496763E0
1.619272292E0,2.507658539E0,-2.666862434E0,5.452867734E0,6.567668774E0
1.629195292E0,3.122040106E0,-3.875022318E0,7.291838107E0,8.828014237E0
1.639118292E0,2.608632937E0,-5.487846948E0,6.022428639E0,8.555178352E0
1.649041292E0,1.205401606E0,-6.376869310E0,2.468004477E0,6.943234213E0
1.658965292E0,-8.875298604E-2,-6.796133384E0,-6.003581163E-1,6.823176381E0
1.668888292E0,8.089008898E-2,-7.602755613E0,-2.565489256E-1,7.607512962E0
1.678811292E0,8.187268433E-1,-8.332152497E0,2.557373321E-1,8.376185316E0
1.688734292E0,1.103921352E0,-8.152194495E0,-1.612696429E-1,8.228178737E0
1.698657292E0,4.904478575E-1,-6.580567008E0,6.279098310E-2,6.599116907E0
1.708580292E0,-2.160469439E-1,-5.045230849E0,5.739136449E-1,5.082362391E0
1.718504292E0,-1.201498298E0,-3.496454866E0,6.907094387E-1,3.761100147E0
1.728427292E0,-2.085434459E0,-4.220698013E0,1.301724690E0,4.884446312E0
1.738350292E0,-8.676885036E-1,-5.573287632E0,2.054754850E0,6.003035554E0
1.748273292E0,3.707187933E0,-4.246971892E0,1.784062679E0,5.912942776E0
1.758196292E0,7.549488063E0,-5.259954057E0,8.911601043E-1,9.244244319E0
1.768120292E0,8.450777299E0,-9.085555124E0,-8.670374161E-1,1.243843651E1
1.778043292E0,8.016711584E0,-1.396708966E1,-3.605561571E0,1.650294921E1
1.787966292E0,9.218836557E0,-1.796528592E1,-7.313560513E0,2.147618711E1
1.797889292E0,1.048200295E1,-1.967931416E1,-9.835217872E0,2.436963894E1
1.807812292E0,9.935363134E0,-1.713497311E1,-1.103110094E1,2.267165481E1
1.817735292E0,5.801304485E0,-9.805115236E0,-9.675938548E0,1.494721396E1
1.827659292E0,5.723003250E-1,-4.630808855E0,-6.502792608E0,8.003638548E0
1.837582292E0,-3.086713276E0,-1.277418399E0,-3.263132835E0,4.669864293E0
1.847505292E0,-4.971457699E0,1.745759908E0,-1.329635205E0,5.434243194E0
1.857428292E0,-5.036865823E0,4.476417804E0,-5.962681351E-1,6.764899804E0
1.867351292E0,-4.539072766E0,6.865746825E0,-4.135940284E-1,8.240917489E0
1.877274292E0,-3.701417316E0,9.237431288E0,-4.228824401E-1,9.960394395E0
1.887198292E0,-2.413739977E0,1.140482456E1,-2.079387196E-1,1.165930540E1
1.897121292E0,-6.946667612E-1,1.272909144E1,8.145171404E-1,1.277402712E1
1.907044292E0,1.199111610E0,1.323142223E1,1.795945390E0,1.340648435E1
1.916967292E0,2.745451936E0,1.296360688E1,2.862323159E0,1.355675122E1
1.926890292E0,3.479435960E0,1.248825632E1,3.652680774E0,1.346867096E1
1.936814292E0,3.631469707E0,1.227754606E1,3.610795414E0,1.330276486E1
1.946737292E0,2.959581359E0,1.143818994E1,2.981585308E0,1.218528465E1
1.956660292E0,1.747388065E0,1.009198548E1,2.385801396E0,1.051634843E1
1.966583292E0,1.353166155E0,9.299098948E0,1.895568497E0,9.586317322E0
1.976506292E0,1.727903096E0,8.790523918E0,8.981674075E-1,9.003647291E0
1.986429292E0,2.269564011E0,8.248376514E0,-7.494575107E-1,8.587684349E0
1.996353292E0,2.506185626E0,7.801725837E0,-2.311336520E0,8.514115863E0
2.006276292E0,1.623797807E0,7.348766599E0,-3.696948874E0,8.385017640E0
2.016199292E0,-5.083730087E-1,6.893011222E0,-4.689634184E0,8.352527498E0
2.026122292E0,-2.227367579E0,6.650417261E0,-5.346004606E0,8.818672311E0
2.036045292E0,-3.004897865E0,6.857050846E0,-5.265112470E0,9.152593447E0
2.045968292E0,-2.503299440E0,7.549914910E0,-4.563922555E0,9.170447772E0
2.055892292E0,-1.401447491E0,8.344515849E0,-3.334049621E0,9.094552584E0
2.065815292E0,-6.662095320E-1,8.706491827E0,-3.472975956E0,9.397254763E0
2.075738292E0,-6.697221006E-1,8.079234107E0,-6.362895634E0,1.030577471E1
2.085661292E0,-2.427040931E0,6.313518822E0,-8.964827077E0,1.123027925E1
2.095584292E0,-4.456514759E0,3.833783661E0,-5.316935173E0,7.926425461E0
2.105507292E0,-4.770384524E0,4.284436172E-1,8.182349170E0,9.481084874E0
2.115431292E0,-4.292635430E0,-1.521103451E0,1.763645839E1,1.821497019E1
2.125354292E0,-5.635930023E0,-2.507948561E0,1.694009360E1,1.802831895E1
2.135277292E0,-9.100584222E0,-6.575215051E0,1.422317549E1,1.812050792E1
2.145200292E0,-1.245638432E1,-1.389572790E1,6.182919506E0,1.965912658E1
2.155123292E0,-1.119605908E1,-1.809752889E1,7.255462725E-2,2.128091997E1
2.165047292E0,-3.870419390E0,-1.882191821E1,2.637888311E0,1.939595850E1
2.174970292E0,3.790366623E0,-2.193876950E1,3.351239265E0,2.251460173E1
2.184893292E0,1.226378639E1,-3.027657158E1,-2.851180705E0,3.279024968E1
2.194816292E0,2.092444365E1,-3.746363927E1,-4.383400882E0,4.313433450E1
2.204739292E0,2.136465245E1,-3.489241273E1,-1.443588667E0,4.093913517E1
2.214662292E0,1.401081280E1,-2.429507345E1,-5.180115005E0,2.851994146E1
2.224586292E0,8.280418087E0,-1.526585215E1,-9.119519845E0,1.961573878E1
2.234509292E0,6.007616472E0,-1.150629129E1,-1.062111172E1,1.677182784E1
2.244432292E0,4.009760001E0,-9.067474948E0,-1.067407112E1,1.456822129E1
2.254355292E0,1.255259499E0,-6.515421424E0,-1.077373808E1,1.265305596E1
2.264278292E0,-2.121768326E0,-3.395633081E0,-9.722080681E0,1.051432725E1
2.274201292E0,-3.298151810E0,1.595190597E-1,-8.097009058E0,8.744415782E0
2.284125292E0,-2.653334316E0,3.835826678E0,-6.826501483E0,8.267700514E0
2.294048292E0,-1.210661542E0,6.429146926E0,-5.464233552E0,8.523935704E0
2.303971292E0,1.342347929E0,8.007517422E0,-8.089518336E-1,8.159450735E0
2.313894292E0,3.979665259E0,8.992729406E0,3.377048290E0,1.039766190E1
2.323817292E0,6.036978850E0,9.500833150E0,3.775920784E0,1.187301655E1
2.333741292E0,6.883835186E0,1.007678272E1,2.867044201E0,1.253589563E1
2.343664292E0,5.579400312E0,1.047536636E1,3.952391506E0,1.250937276E1
2.353587292E0,1.411625155E0,9.871394595E0,7.355863949E0,1.239136196E1
2.363510417E0,-1.921979785E0,9.316261695E0,8.868279022E0,1.300511865E1
2.373433417E0,-3.253225605E0,9.501664039E0,8.269829364E0,1.300981069E1
2.383356417E0,-3.939535233E0,1.005875926E1,7.258392618E0,1.301471626E1
2.393280417E0,-4.088812602E0,1.060097508E1,5.814182392E0,1.276337644E1
2.403203417E0,-4.117139146E0,1.119328282E1,2.480630955E0,1.218170534E1
2.413126417E0,-4.092951554E0,1.204430179E1,-3.434700083E0,1.317629017E1
2.423049417E0,-3.202929903E0,1.267565958E1,-5.772956014E0,1.429189025E1
2.432972417E0,-2.207037395E0,1.258818173E1,-4.303693392E0,1.348536651E1
2.442895417E0,-9.889585868E-1,1.188539435E1,-3.131313790E0,1.233068384E1
2.452819417E0,-3.216641039E-1,1.054180360E1,-3.978599896E0,1.127219358E1
2.462742417E0,2.991014528E-1,9.443917522E0,-4.656522571E0,1.053376677E1
2.472665417E0,1.224349070E0,8.740109224E0,-4.642661161E0,9.972103216E0
2.482588417E0,2.539015403E0,8.144579666E0,-4.592975031E0,9.688972948E0
2.492511417E0,3.642007559E0,7.695478420E0,-4.373285784E0,9.571323614E0
2.502434417E0,4.352952383E0,7.378334214E0,-4.006452523E0,9.457254996E0
2.512358417E0,4.931892514E0,7.104012676E0,-3.851944528E0,9.467208486E0
2.522281417E0,5.358385500E0,6.869263925E0,-3.585799152E0,9.421095350E0
2.532204417E0,4.812258482E0,6.412420966E0,-3.388036963E0,8.703778996E0
2.542127417E0,2.974298216E0,5.249041398E0,-5.738563861E0,8.326463875E0
2.552050417E0,1.069852769E0,3.030888446E0,-1.150595449E1,1.194645799E1
2.561973417E0,-9.991986693E-1,-1.012093973E0,-1.453586821E1,1.460527976E1
2.571897417E0,-4.090798609E0,-4.150287012E0,1.074107905E1,1.222007752E1
2.581820417E0,-4.111351865E0,-3.660455232E0,2.534507901E1,2.593598228E1
2.591743417E0,-6.303753971E0,-7.094624972E0,2.352440809E1,2.536668669E1
2.601666417E0,-1.093702860E1,-1.385612120E1,2.408305341E1,2.985974130E1
2.611589417E0,-1.258941432E1,-1.931460343E1,2.077367436E1,3.103373656E1
2.621513417E0,-1.164511238E1,-2.033983902E1,1.331652845E1,2.695640228E1
2.631436417E0,-7.158141521E0,-2.289811749E1,5.667669879E0,2.465127292E1
2.641359417E0,-2.941636254E-1,-2.552999136E1,2.225805788E0,2.562852322E1
2.651282417E0,7.914039155E0,-3.193018287E1,-4.310168599E0,3.317749459E1
2.661205417E0,1.879967190E1,-3.840608648E1,-1.448421508E1,4.514695591E1
2.671128417E0,2.216677583E1,-3.495658475E1,-1.237048521E1,4.320136193E1
2.681052417E0,1.673687011E1,-2.813333783E1,-5.698736136E0,3.322774612E1
2.690975417E0,9.163690882E0,-2.085167154E1,-9.122343466E0,2.453533344E1
2.700898417E0,-1.072639259E0,-1.274704941E1,-1.719025502E1,2.142761516E1
2.710821417E0,-8.405946697E0,-7.082774420E0,-1.891261554E1,2.187493223E1
2.720744417E0,-1.191478480E1,-2.047059329E0,-1.214226254E1,1.713438321E1
2.730667417E0,-1.143588731E1,3.202397806E0,-6.626683998E0,1.359955187E1
2.740591417E0,-8.863079678E0,8.083296753E0,-3.849724340E0,1.259818420E1
2.750514417E0,-3.716496116E0,1.057859194E1,-4.507303162E-1,1.122150207E1
2.760437417E0,2.202530508E0,1.073382499E1,3.512855721E0,1.150679342E1
2.770360417E0,7.113639532E0,9.444439679E0,6.461328832E0,1.347405205E1
2.780283417E0,9.840962176E0,8.826760283E0,5.732840021E0,1.440908354E1
2.790206417E0,1.160448826E1,9.164056333E0,1.142993835E0,1.483072862E1
2.800130417E0,1.108427903E1,9.574984615E0,1.765859310E-1,1.464830211E1
2.810053417E0,7.368239581E0,1.002429578E1,3.807254258E0,1.301048213E1
2.819976417E0,3.533794600E0,1.059642712E1,6.457204206E0,1.290222686E1
2.829899417E0,1.001039665E0,1.132611051E1,7.915472893E0,1.385415356E1
2.839822417E0,-5.310545775E-1,1.198806093E1,8.495393894E0,1.470263042E1
2.849746417E0,-9.168087696E-1,1.237226978E1,6.893207688E0,1.419260054E1
2.859669417E0,-5.734700240E-1,1.218771528E1,4.376865449E0,1.296249292E1
2.869592417E0,-1.214138516E-1,1.139842186E1,2.348551708E0,1.163849034E1
2.879515417E0,-1.648025306E-1,1.062456860E1,-3.645528460E-1,1.063209841E1
2.889438417E0,-4.190310618E-1,9.879393586E0,-2.808474981E0,1.027937432E1
2.899361417E0,-4.723267514E-1,9.212963029E0,-3.175749121E0,9.756390870E0
2.909285417E0,-8.539790487E-1,8.690720133E0,-2.994785982E0,9.231827539E0
2.919208417E0,-1.694514033E0,8.462950033E0,-3.079408057E0,9.163823168E0
2.929131417E0,-2.380794425E0,8.592554737E0,-3.489154032E0,9.574673617E0
2.939054417E0,-2.189930050E0,8.862304922E0,-4.344282424E0,1.010984826E1
2.948977417E0,-1.252002015E0,8.890276832E0,-4.390528053E0,9.994061626E0
2.958900417E0,-2.601771960E-1,8.698319174E0,-3.987300553E0,9.572200078E0
2.968824417E0,9.524721804E-1,8.724155096E0,-3.467665515E0,9.436248700E0
2.978747417E0,2.146476467E0,8.955041762E0,-3.697275149E0,9.923204004E0
2.988670417E0,2.933881384E0,8.968109120E0,-5.344051051E0,1.084405472E1
2.998593417E0,2.998270338E0,8.160430883E0,-8.295572315E0,1.201660423E1
3.008516417E0,2.575314918E0,6.002542843E0,-9.247426518E0,1.132155752E1
3.018439417E0,1.567487366E0,2.601271293E0,1.286666648E0,3.298354142E0
3.028363417E0,-9.692596096E-1,3.655462879E-1,1.694966666E1,1.698129230E1
3.038286417E0,-1.600039108E0,-1.456556037E0,1.649058656E1,1.663193090E1
3.048209417E0,-2.422251184E0,-5.933431678E0,1.589737015E1,1.714057438E1
3.058132417E0,-6.232830169E0,-1.527086439E1,2.038505203E1,2.622208644E1
3.068055417E0,-8.353296028E0,-2.669514263E1,2.312457782E1,3.629262038E1
3.077978417E0,-3.030468616E0,-3.145675487E1,2.260832481E1,3.885675640E1
3.087902417E0,2.207869162E0,-3.181702522E1,2.030233966E1,3.780717889E1
3.097825417E0,3.498821234E0,-3.727844158E1,1.640609897E1,4.087889480E1
3.107748417E0,6.102463573E0,-3.923772660E1,5.825147091E0,4.013441901E1
3.117671417E0,1.310589069E1,-3.678676091E1,-1.605696523E1,4.222388283E1
3.127594417E0,1.935170402E1,-3.294998406E1,-3.749676726E1,5.353687937E1
3.137518417E0,1.361996503E1,-2.535813234E1,-2.192323228E1,3.618240507E1
3.147441417E0,4.122803344E0,-1.694591976E1,-8.671021448E0,1.947686620E1
3.157364417E0,-2.492952207E0,-1.086846999E1,-1.201252218E1,1.639021476E1
3.167287417E0,-6.909678710E0,-6.847039828E0,-1.669229561E1,1.931989511E1
3.177210417E0,-7.169283975E0,-2.333625521E0,-1.391255619E1,1.582414802E1
3.187133417E0,-5.081728585E0,2.055858804E0,-7.660562941E0,9.419912176E0
3.197057417E0,-1.850109172E0,5.314408591E0,-2.972230933E0,6.363960979E0
3.206980417E0,2.247104271E0,7.097902336E0,-2.918258355E-1,7.450829316E0
3.216903417E0,5.845837464E0,8.673711167E0,5.617408383E-1,1.047485722E1
