"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.571265000E-1,3.723139284E-1,-8.189452368E-1,-2.401645011E0,2.564602839E0
7.671895000E-1,4.865584358E-1,-1.011423297E0,-2.800000026E0,3.016573610E0
7.772515000E-1,5.373379954E-1,-1.042838340E0,-3.217495317E0,3.424692693E0
7.873145000E-1,7.184577660E-1,-1.061558493E0,-3.653935001E0,3.872251153E0
7.973775000E-1,8.026939972E-1,-1.198817203E0,-4.223357327E0,4.462984142E0
8.074405000E-1,9.259311569E-1,-1.471190156E0,-4.777659922E0,5.084071529E0
8.175025000E-1,1.193746790E0,-1.771731778E0,-5.267622095E0,5.684356378E0
8.275655000E-1,1.432379555E0,-2.025117068E0,-5.478072742E0,6.013492437E0
8.376285000E-1,1.571161171E0,-2.462598141E0,-5.483222385E0,6.212782368E0
8.476905000E-1,1.701182198E0,-3.180394441E0,-5.480871220E0,6.561164454E0
8.577535001E-1,1.903978254E0,-3.656945733E0,-5.523376384E0,6.892464869E0
8.678165000E-1,2.189813106E0,-3.858246072E0,-5.860160218E0,7.350021903E0
8.778795000E-1,2.421381703E0,-3.866161155E0,-6.165042229E0,7.669291826E0
8.879415000E-1,1.987291137E0,-3.556514834E0,-6.035810577E0,7.282110487E0
8.980045000E-1,1.246566589E0,-2.880975192E0,-5.487359875E0,6.321792840E0
9.080675000E-1,7.002238087E-1,-2.434296448E0,-5.094380790E0,5.689360967E0
9.181341250E-1,5.330877274E-2,-2.106445990E0,-4.730526102E0,5.178593799E0
9.281961250E-1,-4.122388630E-1,-1.455682463E0,-3.974635484E0,4.252843701E0
9.382591250E-1,-7.405791716E-1,-1.375814760E0,-2.415462567E0,2.876766096E0
9.483221250E-1,-1.347737015E0,-1.033267325E0,-2.790612906E-1,1.721020520E0
9.583851250E-1,-1.264473687E0,5.320381522E-2,1.600482911E0,2.040409249E0
9.684471251E-1,-1.561581678E0,2.115575248E-1,3.951005716E0,4.253673717E0
9.785101250E-1,-9.093012370E-1,5.194333094E-1,6.709840760E0,6.791067863E0
9.885731250E-1,-3.111863320E-1,8.352335331E-1,9.222746006E0,9.265716155E0
9.986361250E-1,-7.629520074E-2,1.710531018E0,1.157667072E1,1.170260835E1
1.008698125E0,2.813577846E-2,2.812878519E0,1.407567947E1,1.435401790E1
1.018761125E0,-7.562598690E-2,3.576671063E0,1.618459825E1,1.657526820E1
1.028824125E0,2.819837290E-1,3.893597461E0,1.752240962E1,1.795200420E1
1.038887125E0,7.368454320E-1,4.037509425E0,1.834645070E1,1.879991162E1
1.048949125E0,8.642969723E-1,4.710609316E0,1.878675072E1,1.938759531E1
1.059012125E0,8.639958407E-1,5.658038930E0,1.867127757E1,1.952886324E1
1.069075125E0,4.934520107E-1,6.679593698E0,1.813016454E1,1.932778655E1
1.079138125E0,4.477285384E-1,7.135177166E0,1.760128856E1,1.899780442E1
1.089200125E0,5.104722322E-1,7.104720190E0,1.682212368E1,1.826804522E1
1.099263125E0,4.747948612E-1,6.906583779E0,1.591109006E1,1.735191968E1
1.109326125E0,3.493984710E-1,6.396714175E0,1.482780215E1,1.615251522E1
1.119389125E0,5.096875358E-1,5.329465756E0,1.379440969E1,1.479691607E1
1.129451125E0,6.966917981E-1,4.357450939E0,1.252726076E1,1.328175516E1
1.139514125E0,1.053595317E0,3.679822964E0,1.117784150E1,1.181504552E1
1.149577125E0,1.825409218E0,2.874257618E0,9.790537543E0,1.036571758E1
1.159640125E0,2.572540414E0,2.385033803E0,8.257853681E0,8.972095510E0
1.169702125E0,2.456726952E0,1.403283371E0,6.147648516E0,6.767443669E0
1.179765125E0,2.029441230E0,1.160742766E0,4.349651923E0,4.938160318E0
1.189828125E0,2.146147123E0,8.748471035E-1,2.688618754E0,3.549644451E0
1.199891125E0,1.550900569E0,9.583237083E-1,9.917035621E-1,2.075368127E0
1.209953125E0,8.367289585E-1,5.873804404E-1,-6.194160193E-1,1.195327293E0
1.220016125E0,-3.581327493E-1,2.316506043E-2,-3.505519804E0,3.523842333E0
1.230079125E0,-1.595921645E0,-3.794373719E-1,-5.119362434E0,5.375761374E0
1.240142125E0,-1.078981149E0,-7.855509111E-1,-6.108964507E0,6.253058284E0
1.250204125E0,-9.049285430E-1,-1.124668661E0,-8.203360555E0,8.329399718E0
1.260267125E0,-1.302904658E0,-1.323421807E0,-9.620330358E0,9.797946827E0
1.270330125E0,-1.704948389E0,-1.358794246E0,-1.051929182E1,1.074284279E1
1.280393125E0,-1.897069769E0,-1.506318327E0,-1.108519120E1,1.134677630E1
1.290455125E0,-2.038286021E0,-1.599832116E0,-1.108904451E1,1.138775574E1
1.300518125E0,-2.260902238E0,-1.711768143E0,-1.161521323E1,1.195637936E1
1.310581125E0,-2.018744626E0,-1.942563738E0,-1.204250202E1,1.236409069E1
1.320644125E0,-2.108784876E0,-2.155333537E0,-1.180838184E1,1.218730151E1
1.330706125E0,-2.380756126E0,-2.472969055E0,-1.168892089E1,1.218254683E1
1.340769125E0,-2.307766356E0,-2.689488820E0,-1.168380458E1,1.220944000E1
1.350832125E0,-2.079067134E0,-2.936716407E0,-1.174027581E1,1.227928742E1
1.360895125E0,-1.814385608E0,-3.287211377E0,-1.177224371E1,1.235651552E1
1.370957125E0,-1.573102009E0,-3.572565148E0,-1.183181281E1,1.245911979E1
1.381020125E0,-1.389587730E0,-3.769232154E0,-1.188010847E1,1.254093467E1
1.391083125E0,-1.428595090E0,-3.923747166E0,-1.166186114E1,1.238691572E1
1.401146125E0,-1.485358690E0,-4.163590012E0,-1.164429728E1,1.245517689E1
1.411208125E0,-1.282583976E0,-4.607018581E0,-1.180669083E1,1.273842966E1
1.421271125E0,-7.871862312E-1,-4.996242877E0,-1.209208173E1,1.310727072E1
1.431334125E0,-3.760859672E-1,-5.173908770E0,-1.226935294E1,1.332095320E1
1.441397125E0,-1.601664195E-1,-5.260242909E0,-1.219702288E1,1.328394429E1
1.451459125E0,-2.429723122E-1,-5.148732998E0,-1.213017517E1,1.317989517E1
1.461522125E0,1.103985013E-1,-5.224977767E0,-1.229289383E1,1.335768764E1
1.471585125E0,1.303662311E-1,-5.190845815E0,-1.261281605E1,1.363983153E1
1.481648125E0,1.237552960E-1,-5.040329129E0,-1.326222419E1,1.418826358E1
1.491710125E0,1.205374910E-1,-4.873209566E0,-1.371453439E1,1.455510749E1
1.501773125E0,-2.319896697E-1,-4.543678325E0,-1.380372781E1,1.453415747E1
1.511836125E0,-6.324390842E-1,-4.364326387E0,-1.375693605E1,1.444647409E1
1.521899125E0,-1.126727685E0,-4.118062422E0,-1.360039440E1,1.425477748E1
1.531961125E0,-1.248658577E0,-3.908775078E0,-1.336927384E1,1.398481870E1
1.542024125E0,-7.208554168E-1,-4.056883589E0,-1.276157389E1,1.341028356E1
1.552087125E0,-8.902334668E-2,-4.535352183E0,-1.161833330E1,1.247249026E1
1.562150125E0,2.303777386E-2,-4.351909533E0,-1.008311292E1,1.098220440E1
1.572212125E0,1.076115721E-1,-4.058374337E0,-8.530224003E0,9.447047372E0
1.582275125E0,-2.072724659E-1,-3.497395975E0,-6.676723884E0,7.540118189E0
1.592338125E0,-6.876100489E-1,-2.739648867E0,-4.452216763E0,5.272638580E0
1.602401125E0,-1.181905447E0,-1.458998858E0,-2.119953058E0,2.831921454E0
1.612463125E0,-2.231763224E0,6.778048530E-2,4.488720345E-1,2.277465123E0
1.622526125E0,-3.738597422E0,1.540239633E0,3.768878397E0,5.527557615E0
1.632589125E0,-4.244976237E0,2.465862642E0,7.708567412E0,9.139054293E0
1.642652125E0,-3.422826142E0,2.480050034E0,1.262020459E1,1.330924306E1
1.652714125E0,-1.319139745E0,2.106664968E0,1.798635694E1,1.815729063E1
1.662777125E0,1.671717786E0,2.046661572E0,2.373500374E1,2.388166382E1
1.672840125E0,6.179637464E0,2.033840383E0,2.968825982E1,3.039271618E1
1.682903125E0,1.101422588E1,2.865851954E0,3.572473113E1,3.749376873E1
1.692965125E0,1.421880996E1,3.921840097E0,3.932182827E1,4.199716139E1
1.703028125E0,1.504007011E1,5.200691941E0,3.879332652E1,4.193057462E1
1.713091125E0,1.335724144E1,6.388183672E0,3.568640848E1,3.863605233E1
1.723154125E0,1.051196993E1,6.856826897E0,3.145994044E1,3.387101178E1
1.733216125E0,6.596998853E0,7.492060804E0,2.649974974E1,2.831762887E1
1.743279125E0,2.619266099E0,8.045168813E0,2.145636485E1,2.306427733E1
1.753342125E0,-9.211670648E-1,8.482363958E0,1.701463273E1,1.903409504E1
1.763405125E0,-3.547525032E0,8.934884071E0,1.387528955E1,1.688018801E1
1.773468125E0,-5.187378416E0,9.366712056E0,1.265412312E1,1.657621855E1
1.783530125E0,-5.977678143E0,8.575390236E0,1.182560306E1,1.578337231E1
1.793593125E0,-5.224157403E0,6.593723243E0,1.102741369E1,1.386985434E1
1.803656125E0,-3.930468541E0,4.667581410E0,1.097079393E1,1.255361377E1
1.813718125E0,-2.694589638E0,2.951579152E0,1.107119179E1,1.177046815E1
1.823781125E0,-1.657040982E0,1.892120101E0,1.087934114E1,1.116628707E1
1.833844125E0,-1.001462638E0,1.225847419E0,1.002027172E1,1.014452930E1
1.843907125E0,-7.578742122E-1,6.910944048E-1,8.767338538E0,8.827129196E0
1.853970125E0,-7.347718631E-1,1.884010890E-1,7.113427278E0,7.153756517E0
1.864032125E0,-7.030297413E-1,-3.121731958E-1,5.055120245E0,5.113310436E0
1.874095125E0,-6.344018483E-1,-9.873368615E-1,2.737998490E0,2.978915158E0
1.884158125E0,-3.407206182E-1,-1.715212884E0,2.632404792E-1,1.768429056E0
1.894221125E0,1.703994124E-1,-2.433845628E0,-2.189135560E0,3.277949816E0
1.904283125E0,6.808033783E-1,-3.167215987E0,-4.371319950E0,5.440881220E0
1.914346125E0,1.297776650E0,-3.901596452E0,-6.455700887E0,7.653937094E0
1.924405792E0,2.035890270E0,-4.642838332E0,-8.438753085E0,9.844457862E0
1.934468792E0,2.553160987E0,-4.941815239E0,-1.007234235E1,1.150618309E1
1.944530792E0,2.537396309E0,-4.866841655E0,-1.117619141E1,1.245117594E1
1.954593792E0,2.520280339E0,-4.640993243E0,-1.203958192E1,1.314694505E1
1.964656792E0,2.335637987E0,-4.318218168E0,-1.270799702E1,1.362334031E1
1.974719792E0,2.484972220E0,-4.002645109E0,-1.323663794E1,1.405008323E1
1.984781792E0,2.292877152E0,-3.752638633E0,-1.356426211E1,1.425934041E1
1.994844792E0,2.161493579E0,-3.852434232E0,-1.399498673E1,1.467559053E1
2.004907792E0,2.155462030E0,-3.868569624E0,-1.414630448E1,1.482328499E1
2.014970792E0,2.082765936E0,-3.546596787E0,-1.431421664E1,1.489338983E1
2.025032792E0,1.673454701E0,-3.496446680E0,-1.427944208E1,1.479621763E1
2.035095792E0,1.392122059E0,-3.528023399E0,-1.408048705E1,1.458235470E1
2.045158792E0,1.196940101E0,-3.470711330E0,-1.358881106E1,1.407601822E1
2.055221792E0,1.042671621E0,-3.582845138E0,-1.320632013E1,1.372336820E1
2.065283792E0,9.706825295E-1,-3.797826500E0,-1.246082820E1,1.306284617E1
2.075346792E0,1.189216952E0,-4.276297433E0,-1.193035359E1,1.272926917E1
2.085409792E0,1.499548129E0,-4.737050717E0,-1.136204750E1,1.240098454E1
2.095472792E0,2.068571528E0,-5.236045961E0,-1.097067231E1,1.233088871E1
2.105534792E0,2.369600223E0,-5.403284515E0,-1.084553488E1,1.234650216E1
2.115597792E0,2.436426881E0,-5.365224988E0,-1.098202526E1,1.246301304E1
2.125660792E0,2.196529072E0,-5.264097978E0,-1.102651672E1,1.241448906E1
2.135723792E0,1.748469215E0,-4.900058226E0,-1.116683002E1,1.231932660E1
2.145785792E0,1.336416659E0,-4.586949768E0,-1.114339672E1,1.212441372E1
2.155848792E0,1.156352750E0,-4.351219561E0,-1.146875217E1,1.232081733E1
2.165911792E0,6.607969838E-1,-4.080075693E0,-1.153387612E1,1.225210058E1
2.175974792E0,2.487955177E-1,-3.880502914E0,-1.186476304E1,1.248570398E1
2.186036792E0,8.152268462E-2,-3.757633909E0,-1.229853288E1,1.286002992E1
2.196099792E0,1.266712294E-1,-3.506237842E0,-1.253862190E1,1.302024533E1
2.206162792E0,-5.254495827E-1,-2.900861865E0,-1.231184699E1,1.265988441E1
2.216225792E0,-4.825109931E-1,-2.696551087E0,-1.208927039E1,1.239575182E1
2.226287792E0,-7.762175855E-1,-2.530755334E0,-1.163960781E1,1.193682145E1
2.236350792E0,-9.065827934E-1,-1.841307212E0,-1.125481190E1,1.144041501E1
2.246413792E0,-1.046037206E0,-1.502524946E0,-1.085523190E1,1.100853463E1
2.256476792E0,-1.018200805E0,-1.378149553E0,-9.374590010E0,9.529898579E0
2.266538792E0,-7.545437112E-1,-1.089949210E0,-7.831194050E0,7.942601950E0
2.276601792E0,-1.345124771E0,-5.550761819E-1,-5.533116676E0,5.721263005E0
2.286664792E0,-1.478411175E0,2.024788454E-1,-3.421450877E0,3.732696530E0
2.296727792E0,-2.242655417E0,1.309148169E0,1.504798490E-1,2.601156749E0
2.306789792E0,-3.485590739E0,2.664637276E0,5.090989405E0,6.720699944E0
2.316852792E0,-3.784662956E0,3.602423663E0,9.662786990E0,1.098501627E1
2.326915792E0,-3.143962487E0,3.776591460E0,1.486264453E1,1.565392429E1
2.336978792E0,-1.327760587E0,2.768555455E0,2.088111578E1,2.110565904E1
2.347040792E0,1.650751571E0,4.686356235E-1,2.770480007E1,2.775789162E1
2.357103792E0,3.901716027E0,-1.492985945E0,3.074218770E1,3.102474012E1
2.367166792E0,6.578733906E0,-3.467475188E0,3.447880174E1,3.527167268E1
2.377229792E0,8.661677597E0,-4.648942825E0,3.628176730E1,3.758994502E1
2.387291792E0,9.154138870E0,-4.329352144E0,3.694245355E1,3.830517489E1
2.397354792E0,8.197939017E0,-3.292516263E0,3.603350622E1,3.710067975E1
2.407417792E0,6.455234864E0,-1.914922196E0,3.321737489E1,3.389293406E1
2.417480792E0,4.473522847E0,-3.833664085E-1,2.965582882E1,2.999379202E1
2.427542792E0,2.872549939E0,8.500451151E-1,2.594239782E1,2.611478747E1
2.437605792E0,1.323693849E0,1.887065183E0,2.222396627E1,2.234318369E1
2.447668792E0,1.011760992E-1,2.664352224E0,1.875356192E1,1.894215126E1
2.457731792E0,-6.933882675E-1,2.999528951E0,1.565605907E1,1.595588126E1
2.467793792E0,-1.169913027E0,3.218450752E0,1.304605496E1,1.348801957E1
2.477856792E0,-1.240524077E0,3.215315183E0,1.085796839E1,1.139177903E1
2.487919792E0,-9.534712502E-1,2.905630562E0,8.787203869E0,9.304125333E0
2.497982792E0,-5.801646474E-1,2.367804835E0,6.775509669E0,7.200737603E0
2.508044792E0,-3.350848160E-1,1.695588751E0,4.769735191E0,5.073231400E0
2.518107792E0,-1.498725060E-1,1.003974529E0,2.742133057E0,2.923990479E0
2.528170792E0,-3.557781304E-2,4.461182883E-1,7.567460650E-1,8.791768394E-1
2.538233792E0,1.531979272E-1,-2.252971660E-1,-1.165837153E0,1.197248798E0
2.548295792E0,3.665975442E-1,-8.371903038E-1,-2.990065525E0,3.126623292E0
2.558358792E0,5.824828856E-1,-1.428165759E0,-4.692769461E0,4.939739766E0
2.568421792E0,8.571526980E-1,-2.031782016E0,-6.195069435E0,6.575844753E0
2.578484792E0,1.212779331E0,-2.585535558E0,-7.542157409E0,8.064735967E0
2.588546792E0,1.515241032E0,-2.974492343E0,-8.644837616E0,9.266972402E0
2.598609792E0,1.641073113E0,-3.170083753E0,-9.561055963E0,1.020570150E1
2.608672792E0,1.684212555E0,-3.264236205E0,-1.041381155E1,1.104261206E1
2.618735792E0,1.775864444E0,-3.343833767E0,-1.103222361E1,1.166382770E1
2.628797792E0,1.807219407E0,-3.503284121E0,-1.148198676E1,1.213981308E1
2.638860792E0,1.668644197E0,-3.548204771E0,-1.179154186E1,1.242636673E1
2.648923792E0,1.613586522E0,-3.707912696E0,-1.204272071E1,1.270351920E1
2.658986792E0,1.613611372E0,-3.936225417E0,-1.227143455E1,1.298790661E1
2.669048792E0,1.628055457E0,-4.074199826E0,-1.252047915E1,1.326695395E1
2.679111792E0,1.537023665E0,-4.253800271E0,-1.279045212E1,1.356661063E1
2.689174792E0,1.378316199E0,-4.374698763E0,-1.308026235E1,1.386113299E1
2.699237792E0,1.295801461E0,-4.495780274E0,-1.330333479E1,1.410212247E1
2.709299792E0,1.260751204E0,-4.672638959E0,-1.339555006E1,1.424302671E1
2.719362792E0,1.231972085E0,-4.673068437E0,-1.348910083E1,1.432868330E1
2.729425792E0,1.127557040E0,-4.554953219E0,-1.348914527E1,1.428201750E1
2.739488792E0,9.849758289E-1,-4.477190513E0,-1.338624129E1,1.414944763E1
2.749551792E0,9.021893417E-1,-4.288307321E0,-1.318819610E1,1.389719546E1
2.759613792E0,8.691837097E-1,-3.961930362E0,-1.292087075E1,1.354257263E1
2.769676792E0,9.644537099E-1,-3.745880713E0,-1.265595914E1,1.323386168E1
2.779739792E0,1.061627710E0,-3.550285210E0,-1.249509054E1,1.303299145E1
2.789802792E0,1.113816448E0,-3.290351916E0,-1.228325995E1,1.276500991E1
2.799864792E0,1.241479950E0,-3.127153789E0,-1.202215371E1,1.248409160E1
2.809927792E0,1.327448931E0,-3.024319392E0,-1.175029093E1,1.220565301E1
2.819990792E0,1.413346137E0,-2.904933281E0,-1.158154730E1,1.202366094E1
2.830053792E0,1.515574616E0,-2.886514844E0,-1.140746633E1,1.186419919E1
2.840115792E0,1.572094095E0,-2.908810570E0,-1.126632156E1,1.174149311E1
2.850178792E0,1.613505245E0,-2.814782372E0,-1.105159543E1,1.151799291E1
2.860241792E0,1.801872421E0,-2.818973656E0,-1.067068091E1,1.118287922E1
2.870304792E0,1.835962126E0,-2.850244858E0,-9.928766305E0,1.049166588E1
2.880366792E0,1.663089342E0,-2.626138039E0,-8.806718951E0,9.339205846E0
2.890429792E0,1.461891037E0,-2.222458549E0,-7.321162478E0,7.789471576E0
2.900492792E0,1.180189509E0,-1.833284248E0,-5.599854457E0,6.009338428E0
2.910555792E0,8.778302068E-1,-1.656465324E0,-3.646975061E0,4.100596339E0
2.920621000E0,3.005654494E-1,-9.884433009E-1,-1.546089188E0,1.859503032E0
2.930684000E0,-5.062447318E-1,4.728054191E-1,1.614148439E0,1.756503310E0
2.940747000E0,-1.478520226E0,2.022672639E0,5.417432438E0,5.968735284E0
2.950810000E0,-2.604257466E0,3.573483746E0,1.028886357E1,1.119877925E1
2.960872000E0,-3.456763381E0,4.699882306E0,1.505372569E1,1.614474416E1
2.970935000E0,-3.565172806E0,4.751889489E0,1.956102264E1,2.044320224E1
2.980998000E0,-2.877883769E0,3.546306765E0,2.382639338E1,2.426016340E1
2.991061000E0,-1.198362509E0,1.257138794E0,2.709675513E1,2.715235919E1
3.001123000E0,8.530441520E-1,-1.441257967E0,2.891014511E1,2.895861528E1
3.011186000E0,1.985365942E0,-2.586088412E0,3.002383621E1,3.020033562E1
3.021249000E0,1.795759157E0,-1.977481264E0,3.070911351E1,3.082506830E1
3.031312000E0,8.707838733E-1,-3.814168006E-1,3.041138732E1,3.042624233E1
3.041374000E0,-4.502979146E-2,1.293650855E0,2.862656918E1,2.865582006E1
3.051437000E0,-5.132424237E-1,2.259472594E0,2.586977072E1,2.597332615E1
3.061500000E0,-7.351248157E-1,2.495695136E0,2.290729528E1,2.305456744E1
3.071563000E0,-7.446065144E-1,2.660243971E0,1.962134018E1,1.981485118E1
3.081625000E0,-6.039235291E-1,2.898158112E0,1.615607203E1,1.642506339E1
3.091688000E0,-5.719109005E-1,3.254120229E0,1.279920891E1,1.321877941E1
3.101751000E0,-5.219731937E-1,3.509029888E0,9.593319730E0,1.022827112E1
3.111814000E0,-4.767813065E-1,3.552863832E0,6.728769951E0,7.624074165E0
3.121876000E0,-5.445624496E-1,3.469741861E0,4.241923991E0,5.507229430E0
3.131939000E0,-6.301289955E-1,3.226062073E0,1.932895367E0,3.813216955E0
3.142002000E0,-4.363160160E-1,2.579150691E0,-2.047753394E-1,2.623799324E0
3.152065000E0,-3.478581682E-2,1.711486746E0,-2.118463773E0,2.723653005E0
3.162128000E0,3.335493006E-1,8.544825670E-1,-3.778129862E0,3.887886424E0
3.172190000E0,7.044998045E-1,8.196890026E-2,-5.267408672E0,5.314944308E0
3.182253000E0,9.638658455E-1,-5.840924048E-1,-6.521913003E0,6.618576170E0
3.192316000E0,1.064844336E0,-1.001211720E0,-7.516013339E0,7.656812318E0
3.202379000E0,1.057133467E0,-1.280747512E0,-8.302740417E0,8.467192202E0
3.212441000E0,1.055603470E0,-1.566563944E0,-9.015648152E0,9.211424042E0
3.222504000E0,9.642671838E-1,-1.654139594E0,-9.588177103E0,9.777480717E0
3.232567000E0,7.044139235E-1,-1.645732467E0,-9.964729021E0,1.012425102E1
