"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.000879999E-1,2.464999008E0,1.895851209E0,2.549705282E0,4.021376499E0
6.100110000E-1,2.797409125E0,3.005672913E0,2.109801707E0,4.616365531E0
6.199340000E-1,3.631171206E0,3.850356424E0,8.799374702E-1,5.365159725E0
6.298570000E-1,4.294936602E0,5.089003106E0,-5.448955947E-1,6.681417831E0
6.397800000E-1,3.841010234E0,6.042468801E0,-1.700529941E0,7.359116177E0
6.497030000E-1,3.228347749E0,5.974105495E0,-2.532258360E0,7.247378702E0
6.596260000E-1,2.774516106E0,5.616669880E0,-2.917840717E0,6.910768019E0
6.695490000E-1,2.103163948E0,5.584559895E0,-3.582296669E0,6.960133421E0
6.794720000E-1,9.179035145E-1,5.258035585E0,-4.339127519E0,6.878772616E0
6.893950000E-1,-4.656547129E-2,4.283614054E0,-4.496231679E0,6.210283167E0
6.993180000E-1,-7.641924942E-1,3.579440597E0,-4.003925942E0,5.424740372E0
7.092410000E-1,-1.142821927E0,3.388580754E0,-3.275771007E0,4.849659490E0
7.191640000E-1,-1.207927165E0,3.229404341E0,-3.139587600E0,4.663169602E0
7.290870000E-1,-1.204294290E0,3.024257703E0,-3.092839696E0,4.490224580E0
7.390100000E-1,-1.284561358E0,2.659987570E0,-2.870382961E0,4.118826301E0
7.489330000E-1,-1.465478888E0,2.280019125E0,-3.007343463E0,4.048484937E0
7.588560000E-1,-1.649508891E0,1.992061150E0,-2.870599308E0,3.863874686E0
7.687790000E-1,-1.386561357E0,1.672945555E0,-2.170154328E0,3.070972002E0
7.787019999E-1,-6.325488657E-1,1.460281883E0,-1.228463756E0,2.010389128E0
7.886249999E-1,-7.712465751E-1,9.217017196E-1,-7.631937897E-1,1.423664321E0
7.985479999E-1,-1.252363665E0,1.165863904E-1,-1.560792596E0,2.004515070E0
8.084709999E-1,-1.773788536E0,-3.822756104E-1,-3.231896424E0,3.706428862E0
8.183939999E-1,-1.520797057E0,-3.286288686E-1,-4.439445859E0,4.704200268E0
8.283169999E-1,-2.446714765E-1,-3.010721107E-1,-6.130211535E0,6.142475234E0
8.382400000E-1,1.006009945E0,8.590232223E-2,-6.728040218E0,6.803378602E0
8.481630000E-1,1.934493411E0,7.905391708E-1,-4.737715546E0,5.178143058E0
8.580860000E-1,2.567949180E0,6.665252817E-1,-2.541043802E0,3.673625259E0
8.680090000E-1,2.602928978E0,5.298018846E-1,-1.062206365E0,2.860806121E0
8.779320000E-1,2.475155037E0,5.119032651E-1,8.042625859E-2,2.528815097E0
8.878550000E-1,2.229356217E0,3.181661533E-1,2.137123699E-1,2.262063620E0
8.977780000E-1,1.997946226E0,2.949335575E-3,7.466792062E-2,1.999343172E0
9.077010000E-1,1.165310318E0,3.514512822E-2,-2.262770131E-1,1.187596146E0
