"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.160871458E0,3.285603100E-1,-1.775460255E-1,2.792034145E-1,4.662928427E-1
1.170794458E0,1.410991609E-1,-4.165895569E-1,1.457317929E0,1.522245506E0
1.180717458E0,-9.547333717E-2,-8.703203353E-1,2.271587148E0,2.434477524E0
1.190640458E0,-6.037408036E-1,-1.340052896E0,2.214949847E0,2.658241439E0
1.200563458E0,-1.085500503E0,-1.172146591E0,1.625392635E0,2.279065639E0
1.210486458E0,-1.234851254E0,-9.678808361E-1,9.642842138E-1,1.841601199E0
1.220408458E0,-1.287072737E0,-5.468780932E-1,1.055876169E0,1.752286040E0
1.230331458E0,-9.272327471E-1,-4.817152601E-1,1.306609454E0,1.673032703E0
1.240254458E0,-6.562166405E-1,-5.989937416E-1,1.307788253E0,1.581051516E0
1.250177458E0,-6.781226492E-1,-6.279938847E-1,1.076002359E0,1.418452580E0
1.260100458E0,-5.064717865E-1,-6.123905897E-1,1.173920928E0,1.417612871E0
1.270023458E0,-4.930313766E-2,-8.091090506E-1,1.364956480E0,1.587512031E0
1.279946458E0,3.397688377E-1,-1.031893814E0,1.319787324E0,1.709411094E0
1.289869458E0,-7.416257501E-2,-6.612902695E-1,1.632627395E0,1.763030663E0
1.299792458E0,-8.994128644E-1,5.482156438E-1,1.886353285E0,2.160512117E0
1.309715458E0,-1.457251271E0,2.413949892E0,1.637503388E0,3.260698191E0
1.319638458E0,-2.215727527E0,2.982547175E0,2.507686021E0,4.482580207E0
1.329561458E0,-2.426862298E0,3.174756848E0,2.615577090E0,4.775980023E0
1.339484458E0,-2.278002713E0,2.929994155E0,2.217802704E0,4.323518352E0
1.349407458E0,-2.218128979E0,2.717670645E0,1.874026769E0,3.977160574E0
1.359330458E0,-2.295992256E0,2.592468309E0,1.655941413E0,3.838569309E0
1.369253458E0,-2.199632481E0,2.246551709E0,1.015174870E0,3.303930637E0
1.379176458E0,-1.863708773E0,1.435725331E0,5.788386816E-1,2.422761201E0
1.389099458E0,-1.460545592E0,2.856715679E-1,6.712451541E-1,1.632596622E0
1.399022458E0,-1.087715428E0,-4.912392050E-1,1.485543609E0,1.905591935E0
1.408945458E0,-1.263616047E0,-1.595447874E-1,2.070419540E0,2.430805859E0
1.418868458E0,-1.845138016E0,2.941020834E-1,2.192806442E0,2.880873205E0
1.428791458E0,-2.177126841E0,1.201612172E0,2.277308064E0,3.371926024E0
1.438714458E0,-1.927219767E0,2.037057667E0,2.230626233E0,3.583221087E0
1.448637458E0,-1.635001072E0,2.966771972E0,1.903362835E0,3.885582906E0
1.458560458E0,-7.821045622E-1,3.715878650E0,6.544694924E-1,3.853280681E0
1.468483458E0,1.011242326E0,3.959218131E0,-2.261690150E0,4.670466956E0
1.478406458E0,7.308826607E-1,5.279356288E0,-2.661218702E0,5.957170239E0
1.488329458E0,-3.589956522E-2,6.106171292E0,-6.481311107E-1,6.140577380E0
1.498252458E0,-2.879321746E-1,6.455036058E0,7.761296580E-1,6.507900790E0
1.508175458E0,-5.545334872E-2,6.489211864E0,1.412435871E0,6.641379434E0
1.518098458E0,4.135194764E-1,6.293904337E0,1.834400774E0,6.568809356E0
1.528021458E0,8.421560517E-1,6.049562643E0,1.842127284E0,6.379644812E0
1.537944458E0,1.233079256E0,5.701456845E0,1.572998659E0,6.041640455E0
1.547867458E0,1.585236297E0,5.318487024E0,1.283848436E0,5.696274673E0
1.557790458E0,1.534110143E0,4.559068197E0,9.480779247E-1,4.902800068E0
1.567713458E0,1.557067481E0,3.662770729E0,7.181297372E-1,4.044262464E0
1.577636458E0,2.025162091E0,4.994422054E0,1.603704143E0,5.622935188E0
1.587559458E0,9.650494681E-1,4.805181597E0,2.241635370E0,5.389435943E0
1.597482458E0,-1.785888764E0,-2.944185348E0,2.965080080E0,4.544152938E0
1.607405458E0,-6.980956269E0,-2.154798604E1,4.804260660E0,2.315448927E1
1.617328458E0,-1.108861416E1,-3.416251649E1,7.061587619E0,3.660465704E1
1.627251458E0,-1.078164352E1,-3.623721620E1,6.469526628E0,3.835667412E1
